Ort::Longitude;Ort::Latitude;Ort::REDE_GIDs;Ort::Sprache;Bogennummer;Ort::Name;Transliteration WS 36;Wortform WS 36;Stammvokal WS 36;Stammvokal Überprüfung;Kategorie;Anmerkungen WS36
12,53709;52,46053;126041;1;4293;BRIELOW;Wat sitten doh für Väliken bahne up det Mäuerken.;Väliken;ä;;;
9,95159;47,24486;748;1;42933;BUCHBODEN;Was sitzend dödt für Vögele off enem Mürele?;Vögele;ö;;;
10,14178;47,20829;535422;1;42939;LECH;Was hockchā dä dä für Vōggili uf' d'm Murli dobbä.;Vōggili;ō;;;
9,43609;47,05023;18460;1;42970;SARGANS;Was fürig Vöügl sitzn dou uf dem Mürli oubä?;Vöügl;öü;;;
9,91962;47,0796;9137;1;42977;SCHRUNS;Was sitzen (hocken) do för Vögili dobua uf dem Mürli?;Vögili;ö;;;
10,63017;47,5495;5330;1;42985;VILS;Was sitza do füar Vögele doba uffm Mäurle?;Vögele;ö;;;
10,45746;47,35978;7660;1;43004;HINTERHORNBACH;Wås sitze då für Vögele dobê uf dem Mairle?;Vögele;ö;;;
10,7188;47,40497;9627;1;43013;RINNEN;Was sitze̊ do für Vägl uf dem Mäue̊rle̊ doba?;Vägl;ä;;;
10,91941;47,39865;432;1;43021;EHRWALD;Was sitzå då für Vögelå doubå auf'm Meirli?;Vögelå;ö;;;
11,1415;47,37082;1185;1;43022;LEUTASCH;Wos hockn den do for Vögalen dobn aufn Meierla.;Vögalen;ö;;;
10,40366;47,27019;7337;1;43027;BACH;Was sitza då wasfür Vög'l auf dear Mauara.;Vög'l;ö;;;
10,91525164;47,25459638;546202;1;43037;SILZERBERG;Wås hockn då für Vögelen dob'n af'n Mäu'rlen?;Vögelen;ö;;;
11,16754;47,27785;1238;1;43055;HATTING;Woas hockn da fir Vögalan obm afn Mäuerle?;Vögalan;ö;;;
12,77535;52,44648;118345;1;4306;DEETZ;Wat sitten da vör Välekens ba'hn up det Mǟuriken.;Välekens;ä;;;
10,6733;47,20566;1864;1;43070;MILS BEI IMST;Wos hocke do für Vögele auf den Maüerle?;Vögele;ö;;;
10,94458;47,08861;9805;1;43122;UNTERRIED;Wos höckn do für Vögilen a den Meierlan döbn?;Vögilen;ö;;;
10,42385701;47,07414704;546216;1;43133;HOLDERNACH;Wos hocka do für Vögl af dem Mairla.;Vögl;ö;;;
10,69065;47,07803;8678;1;43152;KAUNS;Wo̊s ho̊ckå do für Vögala douba afm Mairla.;Vögala;ö;;;WS 36: hier bei WS 33
11,22749746;47,04262442;546220;1;43161;UNTERBERG;Wos hock'n do für Vögelen obm af den Meierle?;Vögelen;ö;;;
11,69612;47,43967;9415;1;43162;PERTISAU;Was hockn denn då füa Vögl obn auf den Mäuerl.;Vögl;ö;;;
11,87799;47,4296;6743;1;43173;BRIXLEGG;Wos sitzn do füa Vögl om auf da Maua?;Vögl;ö;;;
12,13101;47,43303;1326;1;43183;PENNINGDￃﾖRFL;Wos sitzn do füar Vögal obn auf dem Maiarl?;Vögal;ö;;;
13,01356;52,46797;118018;1;4321;FAHRLAND;Wat sitten doa för Välikens bane up det Mäuerken?;Välikens;ä;;;
11,39128;47,268;534620;1;43210;INNSBRUCK;Wås sitzen denn då füar Vögelen af dein Mäuerl obn?;Vögelen;ö;;;
11,65175;47,28259;5867;1;43224;KOLSASSBERG;Wäs hockn da für Vögalen oben auf der Maua?;Vögalen;ö;;;
11,89594;47,26277;5653;1;43251;ASCHAU IM ZILLERTAL;Woas sitz'n doa für Vögla auf da Mauer.;Vögla;ö;;;
12,17451;47,22176;5578;1;43280;KRIMML;Wo̊s huckn dann do̊ fia Ve̊gaö åufn Meial o̊hm?;Ve̊gaö;e̊;;;
11,41668;47,08294;3357;1;43285;TRINS;Wos hockn do für Vögelar obn af den Mairl?;Vögelar;ö;;;
11,80858;47,10028;1541;1;43288;DORNAUBERG;Wos hocknd do für Vögelar af den Mäuerle?;Vögelar;ö;;;
13,31884;52,45754;118092;1;4329;STEGLITZ;Watt sitten doa fer Vejelkins boane up det Mauerken.;Vejelkins;ej;;;
11,56392;47,07904;3401;1;43297;SCHMIRN;Wos hockn do für Vögelar obm afn Mäurlan?;Vögelar;ö;;;
12,39066;47,44653;4241;1;43301;KITZBￃﾜHEL;Wo͡as huckn do͡a vi͡a Vöge͡i o̊bn auf deṉ̱ Mēial. (Stets falscher Fall!);Vöge͡i;ö;;;
12,61808;47,46972;2088;1;43303;HOCHFILZEN;Wo̊s sitzt då für a Vögei afn Mäual?;Vögei;ö;;;
12,84747;47,42641;5210;1;43310;SAALFELDEN AM STEINERNEN MEER;Wås huckn då füa Vogei om auf da Mauan.;Vogei;o;;;
13,18832;47,47773;10295;1;43315;WERFEN;Wås sitzn dåu füa Vögl auf dem Mäual om?;Vögl;ö;;;
12,34725;47,27256;5495;1;43331;BRAMBERG AM WILDKOGEL;Wås huckn då füri Vögei obn aufn Meierl.;Vögei;ö;;;
12,64755;47,28096;255;1;43340;NIEDERNSILL;Wås huckn då fi͜arö Vögei obm aufn Meial.;Vögei;ö;;;
12,87289;47,28677;2590;1;43347;SANKT GEORGEN;Wås san dös für Vögal dö då obn auf'n Mäuerl sitzn?;Vögal;ö;;;
13,09941;47,31872;1339;1;43354;GOLDEGG;Wås sitznd då fürö Vögl obm auf'n Meierl.;Vögl;ö;;;
13,31958;47,27754;1774;1;43359;KLEINARL;Wous huckn dou fia Végei om aufn Meial.;Végei;é;;;
13,13395;47,11854;5826;1;43372;BAD GASTEIN;Waos sitzn dao füa Vögei om auf 'm Meial?;Vögei;ö;;;
12,51516503;47,04156948;546335;1;43378;BERG-GRUBEN;Wås huckn denn då füa Vögilen obm afn Meierle?;Vögilen;ö;;;
12,84031;47,04043;8700;1;43379;HEILIGENBLUT;Wås sitzat da für Veigelen oubm af'n Meierlen?;Veigelen;ei;;;
13,57597707;52,44726789;547967;1;4338;KￃﾖPENICK-KIETZ;Wat sitzen da vor Vögelchen oben auf det Mäuerchen.;Vögelchen;ö;;;
13,38096;47,46482;4902;1;43381;SANKT MARTIN AM TENNENGEBIRGE;Was sand denn dös fia klane Vögl aufn Mäuerl?;Vögl;ö;;;
13,64303421;47,43252461;534426;1;43384;RAMSAU;Was für Vögeia sitzen auf dem Mäuerl obn.;Vögeia;ö;;;
13,83698;47,42669;226;1;43391;ASSACH;Wous sitzen dou füri Vögala ob'n auf'n Mäuerl.;Vögala;ö;;;
14,12842;47,46558;619;1;43393;DONNERSBACH;Wås sitzn da für Vögla obm auf da Mauern.;Vögla;ö;;;
13,50701;47,30564;3298;1;43412;UNTERTAUERN;Wåus sitz(e)n dåu fir Vögei ob'm auf den Maial?;Vögei;ö;;;
14,1970266;47,2083512;534609;1;43420;PￃﾖLLAU;Wos sitzn do füir Vogala obn auf'n Meuala.;Vogala;o;;;
13,59505;47,10385;2792;1;43427;OBERWEISSBURG;Wås sitznt den då fürane Vögala obn auf den Meiau?;Vögala;ö;;;
13,86054;47,13683;4337;1;43433;SAUERFELD;Wås sitzn då füa Vögala obn auf n Mauerl?;Vögala;ö;;;
14,082;47,15748;5991;1;43439;RANTEN;Wås sitzt denn då fia Vegala obm auf'n Meiala?;Vegala;e;;;
14,34241366;47,47847787;619498;1;43453;STRECHEN;Wos sitzn da fir Vögaln obm em Meierl.;Vögaln;ö;;;
14,59176;47,47537;6847;1;43455;TREGLWANG;Was sitzn da für Vögerl obn am Mäuerl?;Vögerl;ö;;;
14,7566;47,42758;6980;1;43457;KALWANG;Wos sitzn do fir Veigal obn auf da Maua.;Veigal;ei;;;
15,00592;47,42652;2389;1;43458;TROFAIACH;Wos sitzn do füa Vougala obn aufn Meiarl?;Vougala;ou;;;
15,31902;47,45635;6194;1;43462;HAFENDORF;Wos für Vögala sitzn do auf den Mäuerl obn?;Vögala;ö;;;
13,85729;52,48105;125818;1;4347;HERZFELDE;Watt sitten do͡a verr Vo͡alekens bahne up det Mauerken.;Vo͡alekens;o͡a;;;
15,02024;47,33684;8693;1;43480;SANKT MICHAEL IN OBERSTEIERMARK;Wos sitzn do für Vögl uma auf da Maua?;Vögl;ö;;;
14,37456;47,30846;6442;1;43488;PUSTERWALD;Wos sitzn do für Vogela obn auf'm Meierl.;Vogela;o;;;
14,50683;47,27613;8232;1;43489;SANKT OSWALD;Was sitz'n da für Vögl (Vogal) auf da Maua?;Vögl | Vogal;ö | o;;;
14,86061;47,27134;2144;1;43494;SANKT MAREIN BEI KNITTELFELD;Wos sitzn do füa Vöigala herobmat auf'n Mäuerl?;Vöigala;öi;;;
15,32683;47,27106;1078;1;43497;FROHNLEITEN;Wos sitz'n do fia Véïgala óub'n af da Maua?;Véïgala;éï;;;
14,58797;47,18549;28;1;43505;SANKT PETER OB JUDENBURG;Wos sitzn do füa Vögala aufn Meierl obn?;Vögala;ö;;;
14,35911;47,12854;9054;1;43530;TEUFENBACH;Wos sitzn do für Vögerla afn Mäuerla.;Vögerla;ö;;;
14,84171801;47,13405498;547265;1;43534;SANKT JOHANN;Wos sitz'n do für Vögala ob'n auf' n Mäial.;Vögala;ö;;;
15,31842;47,12932;1785;1;43544;GRATWEIN;Wos hukkn do für Vögeln aufn Mäuerl.;Vögeln;ö;;;
14,16203;52,44962;123040;1;4357;TEMPELBERG;Wat sitzen do für Völiken bone up dem Muerken.;Völiken;ö;;;Völiken: evtl. auch rudimentäres ä statt ö
15,54737076;47,46487161;546455;1;43576;FOCHNITZ;Was sitzn da für Vögerla aufn Meierl.;Vögerla;ö;;;
15,78607;47,42619;1304;1;43579;WENIGZELL;Wos sitz'n den do für Vegerl obm af da Maua.;Vegerl;e;;;
16,06044;47,41082;6421;1;43633;EHRENSCHACHEN;Wos sitzn denn do für Vögl obm afen Mäuerl?;Vögl;ö;;;
14,37014;52,44265;126566;1;4364;DￃﾖBBERIN;Wat sitten doa ver Völickes bone up det Mueriken.;Völickes;ö;;;
16,32252;47,40965;6462;1;43640;SALMANNSDORF;Wos sizn do fir fēchal o̢bn maierl?;fēchal;ē;;;
15,57706;47,30103;10382;1;43662;SANKT KATHREIN AM OFFENEGG;Wos sitzn do füa Vöigl obn auf da Maua?;Vöigl;öi;;;
16,27994;47,26125;4749;1;43699;SIGET IN DER WART;Was sitzn da für Vägeln auf der klaine Maue.;Vägeln;ä;;;
15,80046;47,24372;221;1;43715;STUBENBERG;Was sitzn do füa Vögala om aufn Mäuerl.;Vögala;ö;;;
16,0511;47,24824;8387;1;43726;UNTERROHR;Wous sitzn für Vögl aufm Meierl?;Vögl;ö;;;
15,59967;47,12305;7330;1;43756;EGGERSDORF;Wås sitzn deinn då für Vo(u)gerln o(u)bm auf'm Mäuerl?;Vo(u)gerln;o(u);;;
15,8282;47,10255;5054;1;43761;SINABELKIRCHEN;Wos sitzn do fia Ve-igaln ou(b)m aufn Mai-al?;Ve-igaln;E-i;Korrektur: e-i;;
14,66362;52,45044;391717;1;4377;PAMIECIN;Wat sitten denn doi fer Völe owen up det Maurikken.;Völe;ö;;;
16,05235;47,11596;3752;1;43773;BAD BLUMAU;Wos sitz'n do für Vegl auf da Mauer d'rob'n.;Vegl;e;;;
16,29;47,11;9014;1;43782;DEUTSCH TSCHANTSCHENDORF;Wos sitzn do für Ve-igl oum auf dem Mäuerchen.;Ve-igl;e-i;;;
16,56482;47,42237;8922;1;43850;KLOSTERMARIENBERG;Wos sitzn da dau fia Veigal aubn afn Mäuerl.;Veigal;ei;;;
14,93236;52,42916;392165;1;4388;GRABNO;Was sitzen dä verr Vögelchen oben uf dem Mäuerchen?;Vögelchen;ö;;;
16,47778;47,05607;10504;1;43889;MOSCHENDORF;Wos hügan do für Vegal obn af'n Mail?;Vegal;e;;;
12,31475713;46,92057333;534599;1;43896;ST. JAKOB;Wås isch denn dås ver a Vögile då oubn af den Meirlin.;Vögile;ö;;;
12,59312;46,9352;1146;1;43905;OBERPEISCHLACH;Wos sitznt do fara Ve̊igilin doubm afin Meialin?;Ve̊igilin;e̊i;;;
12,91357;46,92176;4804;1;43909;MￃﾖRTSCHACH;Wos sitz'n do für Vögilen oubm af den Maialen?;Vögilen;ö;;;
13,12956;46,93588;10067;1;43910;FLATTACH;Wås sitzn då für Vöglan obn aufn Maialan?;Vöglan;ö;;;
13,30489;46,87654;4471;1;43938;KOLBNITZ;Wås sitzend då für Vögalan obn, auf den Meierlan?;Vögalan;ö;;;
12,42881;46,78683;7303;1;43939;AUSSERVILLGRATEN;Wos huck'n dou f'rane Vögilan öb'm af den Meirlan?;Vögilan;ö;;;
12,64129;46,78642;3519;1;43948;ASSLING;Wos sitzen do für Vögelan obn afn Maürlan;Vögelan;ö;;;
12,90159739;46,80107624;546625;1;43959;LINDSBERG;Wås sitzn denn då frane Vögelen obm aufm Maialen.;Vögelen;ö;;;
12,88865392;46,6878005;546616;1;43977;KORNAT;Wos sitzn denn do für Vögalan obn aufn Mäuerlan?;Vögalan;ö;;;
13,13513;46,748;9885;1;43982;BERG IM DRAUTAL;Wås huckn då für Vögl auf da Maua.;Vögl;ö;;;
13,14093524;46,63688624;546629;1;43988;GODERSCHACH;Wås seant denn då für Vögilan obn af dr Mabr gsösn.;Vögilan;ö;;;
15,25601;52,43521;388117;1;4400;TRZEMESZNO LUBUSKIE;Was sitzen denn da fer Vagelchen oben uf die Meuerchen?;Vagelchen;a;;;
13,61805;46,96121;3286;1;44006;KREMSBRￃﾜCKE;Wo̮s sitznt den do füranö Vögl obm aufm Maiarlan?;Vögl;ö;;;
14,14701;46,96508;1573;1;44010;OBERHOF;Wos sitzn do für ane Vögalan obn af'n Mäuarlan.;Vögalan;ö;;;
13,35354;46,76855;4225;1;44038;KLEBLACH-LIND;Was sitzen da für Vögalan afn Mäuerlen.;Vögalan;ö;;;"für: Trema nicht eindeutig, wenn dann extrem klein, evtl. auch far; Vögalan: beide a eher schwarze Flecken, erstes a nicht eindeutig; Mäuerlen: zweites e eher schwarzer Fleck"
13,59095;46,81068;5274;1;44040;OBERMILLSTATT;Wås sitznt denn då fur Vögelen obm aufn Meierlen.;Vögelen;ö;;;
13,86855;46,81487;8265;1;44054;PATERGASSEN;Wos sitzntn da fir ene Vögelen obn af'n Meijalen?;Vögelen;ö;;;
14,11499;46,78868;8714;1;44056;STEUERBERG;Wås für ane Veigalan sitz'n den dürt ob'n af den Meierlan?;Veigalan;ei;;;
13,37109;46,62639;8038;1;44109;HERMAGOR;Wås sitznd denn då für Vögalan afn Mäuerlan.;Vögalan;ö;;;
13,62932;46,62924;8901;1;44117;BLEIBERG-KREUTH;Wås sitzn denn då f' rane Vögalan af 'n Meialan?;Vögalan;ö;;;
13,84913;46,61814;734;1;44124;VILLACH;Wås sitzn då für Vögalan obn aufn Meiale.;Vögalan;ö;;;
14,09615;46,6028;6389;1;44142;SCHIEFLING;Wos für Vöglan sitzn drobn auf der Maur?;Vöglan;ö;;;
14,15621;46,52731;9342;1;44162;SUETSCHACH;Wås fir Vogalan sitzn denn då afn Meierlan?;Vogalan;o;;;
14,35719;46,96895;2290;1;44174;SANKT SALVATOR;Wås sitznt den då fir ane Vögalan dobm afn Meiarlan?;Vögalan;ö;;;
14,56406;46,95104;8394;1;44182;HEFT;Wås seint denn dås frane Vögalan durt drobn afn Meierlan?;Vögalan;ö;;;
14,84334;46,94205;3115;1;44189;SCHIEFLING;Wos sitzen do für Vöigala oubm aufn Maierla.;Vöigala;öi;;;
15,06027;46,95812;756;1;44196;MODRIACH;Wos sitzn do füar Vögl obn auf da Maua?;Vögl;ö;;;
15,30585759;46,94288017;546667;1;44200;LAUNEGG;Was sitzn aufn Mäuerl obn fia oani Vegerli.;Vegerli;e;;;
14,34325;46,77864;7927;1;44234;OBERMￃﾜHLBACH;Wâs sitzn dâ für Vögelen obn afn Mäuerlen.;Vögelen;ö;;;
14,59575692;46,78150471;546676;1;44243;HOCHFEISTRITZ;Wos sitzn da für ane Vögalan dobm afn Meiarlan?;Vögalan;ö;;;
14,82185;46,76853;2653;1;44248;SANKT ANDRￃﾄ;Wos sitz'n denn do für Vögalan obn afn Mäualan?;Vögalan;ö;;;
15,05749;46,82465;8144;1;44256;GLASHￃﾜTTEN;Wos sitzn denn do firani Veigala oubn afn Meierl? A Ahmerl? (Ammer);Veigala;ei;;;
15,2506;46,75716;10163;1;44261;SANKT PETER IM SULMTAL;Wås sitzn denn då obn für Vögerla åf'n Mäuerl?;Vögerla;ö;;;
15,33322;46,68678;9402;1;44295;OBERHAAG;Wos sitzn do fia ani Ve(i)gala af da Maua?;Ve(i)gala;e(i);;;
14,34094181;46,62086942;546693;1;44303;KLAGENFURT-HARBACH;Was sitzn denn da fir Vegalan obn aufn Meialan?;Vegalan;e;;;
14,64;46,59;521;1;44308;EBERNDORF;Wås sitzn då für Vögalan obn (awhn) afn Maialan?;Vögalan;ö;;;
14,99264879;46,63785121;546695;1;44313;LORENZENBERG;Wås sitzn då füa Vögalan obn afm Maualan?;Vögalan;ö;;;
14,83890934;46,59443582;546696;1;44314;SANKT MARGARETHEN;Bås sitzn då fir Vöglan, då obn aufn Mauarlan.;Vöglan;ö;;;då: d hat keine richtige Oberlänge
14,59311;46,48725;2342;1;44320;BAD EISENKAPPEL;Wos für Vogalan sitzen do oben auf da Mauer [? (le)];Vogalan;o;;; [? (le)]: hinter Mauer befindet sich ein Zeichen und ein in Klammern stehendes le, Bedeutung unklar
15,79639;46,94074;1701;1;44333;PALDAU;Wos sitzn do für Vogeel auf'n Mäuerl.;Vogeel;o;;;
16,07;46,95;7489;1;44347;HOHENBRUGG AN DER RAAB;Wos sitz'n do füar Vögerl ob'n af dem Mäuerl.;Vögerl;ö;;;
16,23016;46,94766;534643;1;44358;MOGERSDORF;Wos sitzn do via Veigal oam af'm Meial?;Veigal;ei;;;
15,55307;46,91398;6381;1;44371;ALLERHEILIGEN BEI WILDON;Wos san dos fürn Vogaln aft Mauer;Vogaln;o;;;
15,53776;46,78113;8234;1;44398;LEIBNITZ;Wos sitzn do fir Fēigarln oubn afn Maiarl?;Fēigarln;ēi;;;
15,96717;46,76413;424;1;44414;KLￃﾖCH;Wova (was für) Vögerln sitzn do obn auf'd kloan Mauer?;Vögerln;ö;;;
15,81757;46,74348;2486;1;44425;RATSCHENDORF;Wos sitzn do für Vögala obn auf d'Maua?;Vögala;ö;;;
15,53005787;46,65028558;548139;1;44433;LANGEGG;Wos sitzn da für Vögerla obn auf dem Mäuerl?;Vögerla;ö;;;
14,8560774;45,73778552;548119;1;44439;Ebental (Polom);Bo͜uäs shitznt do͜u wr Weguein òbm aff dan Meiȧrlein (Meiruein)?;Weguein;e;;;"Bo͜uäs: u-Kringel nicht eindeutig, evtl. auch Trema; òbm: Gravis nicht eindeutig; Meiȧrlein: ȧ oben drüber geschrieben"
15,02728837;45,72261381;548136;1;44442;Steinwand (Podstenice);Buäs shitzal du [wr] Wegälein óbm aff n Meiärlan?;Wegälein;e;;;
14,67181656;45,60384838;548123;1;44445;Obergras (Trava);Buäs shitznt du wr Wegälei a tọbn af'n Me̤irlein.;Wegälei;e;;;
14,74770542;45,61189263;548125;1;44447;Göttenitz (Gotenica);Buós schitztn dau wr Wególein óbn af'm Meierlein?;Wególein;e;;;
15,03087485;45,60255868;548129;1;44454;Nesseltal (Koprivnik);Buos vr Weholein shitznt atȯbn af dan Meierlein?;Weholein;e;;;
14,85834462;45,51864086;548132;1;44461;Tiefenbach (Briga);Bus shitznt do͜u wr Wegälein a tänn af dan Meiärlein?;Wegälein;e;;;
15,0105791;45,52366898;548133;1;44465;Unterlag (Spodnji Log);B̄uäs shitzent du wrr Vegelzin atóbn áfn Meierlein?;Vegelzin;e;;;
8,67668;47,65174;17313;1;44519;WILDENSBUCH;Was für Vögel sitzet da uf em Müürli.;Vögel;ö;;;
8,92158;47,50308;15490;1;44610;WITTENWIL;Wa sitzed do̮ für Vögeli do obenuf em Müürli?;Vögeli;ö;;;"sitzed: e scheint aus t korrigiert; obenuf em: obenufem?"
9,17245;47,51119;15104;1;44685;NEUKIRCH AN DER THUR;Wa hogget do för Vögel af ĕm Mürli?;Vögel;ö;;;
7,05489;47,21053;17325;1;44770;MONT-TRAMELAN;Was sy das für Vögeli uf däm Mürli obe?;Vögeli;ö;;;
7,33682;47,17484;16781;1;44771;PIETERLEN;Was hocke do für Vögeli obe-n-uf dem Müürli?;Vögeli;ö;;;
7,24963;47,08695;20067;1;44796;MERZLIGEN;Was hocke do für Vögeli uf em Mürli obe.;Vögeli;ö;;;
7,05094;47,0286;19869;1;44801;GALS;Was hocke do für Vögeli uf em Mürli obe?;Vögeli;ö;;;
7,43357;47,42091;17342;1;44832;HUGGERWALD;Was hō̯gge dŏ̱ fī̯r Vē̱ge̯li̯ ŭ̯ff dä̯m Mi̱rli?;Vē̱ge̯li̯;ē̱;;;dŏ̱: Breve nicht eindeutig, wenn dann eher schwarzer Fleck
7,70742;47,43095;19343;1;44851;ZIEFEN;Was sitze do für Vögeli obe-n-uf im Müürli?;Vögeli;ö;;;
7,94157;47,45097;14921;1;44858;ANWIL;Was für Vögeli sitze do obe-n-ůff däm Mürli?;Vögeli;ö;;;
8,19271;47,48341;20355;1;44888;UMIKEN;Was sitze do für Vögeli ofem Mürli obe?;Vögeli;ö;;;
7,46811;47,26233;21142;1;44994;GÄNSBRUNNEN;Was hocke do für Vögeli d'obe uf em Mürli?;Vögeli;ö;;;
7,71686;47,29035;18840;1;45009;OENSINGEN;Was hocke do für Vögeli uf däm Müürli obe?;Vögeli;ö;;;
7,98008;47,30166;18911;1;45022;MÜHLETHAL;was för vö'geli hòcke do uf dem müürli obe?;vö'geli;ö;;;
8,22892;47,295;16367;1;45067;MEISTERSCHWANDEN;Wo hocke do für Vö̀geli uf em Mürli obe?;Vö̀geli;ö̀;;;
7,47711;47,10073;20863;1;45192;MÜLCHI;Was sitze da f[ū]r Vögeli uf em M[ī]rli.;Vögeli;ö;;;"in Zeile 35 geschrieben; f[ū]r/M[ī]rli: Makrons & dazugehörige Buchstaben nicht sicher"
8,21008;47,00992;20613;1;45195;EIGENTHAL;Was setzid do of dem Mürli obe för Vögeli?;Vögeli;ö;;;
12,46878;52,2815;127119;1;4521;WOLLIN;Watt sitt'n doa förr Vögelken bahne upp ett Mäuerken.;Vögelken;ö;;;
12,74891;52,28544;121241;1;4527;RￃﾄDEL;Wat sitten da för Välikens bane up dät Müriken?;Välikens;ä;;;
8,22909;47,15072;17289;1;45279;HILDISRIEDEN;Was sitzid do för Vögeli uf em Mürli obe. ;Vögeli;ö;;;
7,99288;47,12224;20018;1;45299;WILLISAU;Was höcklid do für Vögeli uf dem Müürli obe?;Vögeli;ö;;;
7,75229;47,11468;18984;1;45312;BLEUEN;Was für Vögeli sitze (hocke) do obe uf em Müürli?;Vögeli;ö;;;Müürli: zweites ü oben drüber geschrieben
8,45336;47,48282;21207;1;45345;DIELSDORF;Was sitzed da für Vögeli obe-n-uf em Mürli.;Vögeli;ö;;;obe-n-: oben drüber geschrieben
8,64828;47,48988;20759;1;45356;UNTERWAGENBURG;Wa sitzett det fūr Vōgeli obe uf em Mürli.;Vōgeli;ō;;;sitzett: tt eher Striche
13,06389;52,28482;127181;1;4539;WILDENBRUCH;Wat sitten doa för Vöälikens bane up dät Mäueriken?;Vöälikens;öä;;;
8,933650889;47,34867219;546140;1;45474;BODEN BEI FISCHENTHAL;Was sitzed do für Vögeli uf em Mürli obe?;Vögeli;ö;;;
13,31588;52,29388;126556;1;4549;LￃﾖWENBRUCH;Wat sitten doa för Völekens bohne up de Mauern.;Völekens;ö;;;
9,19226;47,33685;15607;1;45492;DICKEN BEI DEGERSHEIM;Was setzed do obe för Vögeli of dem Mürli?;Vögeli;ö;;;"setzed: d evtl. korrigiert; of: f aus g korrigiert"
8,46842;47,315;18134;1;45501;BONSTETTEN;Was sitzed da fūr [V]ōgeli obe uf em Mürli?;[V]ōgeli;ō;;;[V]ōgeli: W statt V? oder daraus korrigiert
8,7118;47,33293;18535;1;45529;RIEDIKON;Was sitzed da für Vögeli uf dem Mürli obe?;Vögeli;ö;;;
13,58802;52,29504;520748;1;4560;DEUTSCH WUSTERHAUSEN;Wat sitten da fir Väle oben ub die Mauer?;Väle;ä;;;
8,74759;47,18729;21196;1;45611;FEUSISBERG;Was sitzet do für Vögeli ufem Mürli.;Vögeli;ö;;;
