"";"Bogennummer";"Ort..Name";"Ort..Longitude";"Ort..Latitude";"Typ"
"1503";14752;"SANKT MATTHIAS";"6.6329076";"49.73705783";NA
"1504";14955;"BESCHEID";"6.89034";"49.75266";NA
"1505";15681;"NEUDORF (VRCHBￄﾚLA)";"14.78356188";"50.53120776";NA
"1506";15751;"RￃﾜCKERSDORF (DOLNￃﾍ ￅﾘASNICE)";"15.17855469";"50.94940265";NA
"1507";15824;"ZWICKAU (CVIKOV)";"14.63295874";"50.77707134";NA
"1508";15975;"GRABER (KRAVAￅﾘE)";"14.39168331";"50.63206481";NA
"1509";16050;"FORST (FORT)";"15.69389245";"50.59885819";NA
"1510";16276;"WAITZENGRￃﾜN (LOUￄﾌNￃﾁ)";"12.57748601";"50.27813882";NA
"1511";16298;"SITTMESGRￃﾜN (MEZIROLￃﾍ)";"12.81664271";"50.27172568";NA
"1512";16442;"KROPITZ (KRAPICE)";"12.31495822";"50.12170839";NA
"1513";16470;"EBERSFELD (PODLESI)";"12.5660173";"50.11207273";NA
"1514";16670;"PRIESEN (BￅﾘEZNO)";"13.74314777";"50.35326555";NA
"1515";16689;"LIBESCHITZ (LIBￄﾚￅﾠICE)";"13.62176599";"50.29310664";NA
"1516";16907;"KARLSDORF";"17.29069553";"50.02964652";NA
"1517";16991;"BREITENAU (BRETNOVￃﾁ ￅﾠIROKￃﾁ NIVA)";"17.47950091";"50.0638888";NA
"1518";17012;"LOBENSTEIN (ￃﾚVALNO)";"17.74608647";"50.0470232";NA
"1519";17061;"DEUTSCH THOMASCHLAG (NￄﾚMECKￃﾉ DOMASL";"12.83308709";"49.93372209";NA
"1520";17075;"POLINKEN (POLￃﾍNKA)";"13.05746787";"49.93785404";NA
"1521";17138;"ALBERSDORF (PￃﾍSAￅﾘOVA VESCE)";"12.56427266";"49.7720973";NA
"1522";17151;"DAMNAU";"12.78758496";"49.78516666";NA
"1523";17174;"PIWANA (PIￅﾇOVANY)";"13.12137244";"49.77832844";NA
"1524";17178;"KOTTIKEN (CHOTￃﾍKOV)";"13.31836954";"49.7932149";NA
"1525";17244;"DIANABERG (DIANA)";"12.59263476";"49.63101848";NA
"1526";17266;"WIEDLITZ (VIDICE)";"12.83611997";"49.61401094";NA
"1527";17273;"HONOSITZ (HONEZOVICE)";"13.06318469";"49.63824558";NA
"1528";17306;"BLISOWA (BLￃﾍￅﾽEJOV)";"12.99003795";"49.5009234";NA
"1529";17374;"OBER-ULLISCHEN (HORNￃﾍ OLEￅﾠNￃﾁ)";"17.02418646";"49.91272165";NA
"1530";17504;"NEU-BIELA (LAVIￄﾌNￃﾉ)";"16.46388";"49.64357938";NA
"1531";17520;"RUNARZ (RUNￃﾁￅﾘOV)";"16.87865364";"49.57204105";NA
"1532";17568;"TILLENDORF (TYLOV)";"17.42874992";"49.89452106";NA
"1533";1758;"BRASDORF (ANTONOVKA)";"20.77992635";"54.78017981";NA
"1534";17585;"MLADETZKO (MLADECKO)";"17.70804928";"49.89871152";NA
"1535";17680;"KLANTENDORF";"17.97308317";"49.70909491";NA
"1536";17687;"ENGELSWALD (MOￅﾠNOV)";"18.132408";"49.68902075";NA
"1537";17726;"HALBENDORF (POLOUVSￃﾍ)";"17.89790677";"49.58061423";NA
"1538";17782;"KOHLHEIM (UHLIￅﾠTￄﾚ)";"13.091469";"49.28078338";NA
"1539";17792;"ￄﾌACHRAU (ￄﾌACHROV)";"13.30276094";"49.26612249";NA
"1540";17862;"HILBERSDORF (JIHLAVA-HEROLTICE)";"15.63065627";"49.43386003";NA
"1541";17882;"WENKERSCHLAG (DOLNￃﾍ RADOUￅﾇ)";"15.002329";"49.202983";NA
"1542";17968;"TOPPORTZ (TOPOREC)";"20.49157246";"49.26407216";NA
"1543";17972;"HOBGARD (CHMEￄﾽNICA)";"20.73249786";"49.29620693";NA
"1544";17981;"NEU WALDDORF (NOVￃﾁ LESNￃﾁ)";"20.26734886";"49.1223043";NA
"1545";17999;"LEUTSCHAU (LEVOￄﾌA)";"20.58848476";"49.02564128";NA
"1546";18001;"WAGENDRÜSSEL (NÁLEPKOVO)";"20.62";"48.84";NA
"1547";-18008;"SCHMￃﾖLLNITZ (SMOLNￃﾍK)";"20.74010208";"48.73016195";NA
"1548";18010;"METZENSEIFEN (MEDZEV)";"20.90633397";"48.71071744";NA
"1549";18018;"SCHATTAWA (ZￃﾁTON)";"13.79494123";"48.94551277";NA
"1550";18846;"NIEDERKAPPEL";"13.88061";"48.46514";NA
"1551";18910;"MICHAELNBACH";"13.83155";"48.28803";NA
"1552";18923;"ALKOVEN";"14.10729";"48.28632";NA
"1553";18984;"ARNBERG";"13.34042";"48.12665";NA
"1554";18987;"RACKERING";"13.62036";"48.11548";NA
"1555";19003;"PENNEWANG";"13.84267";"48.12872";NA
"1556";19011;"SIPBACHZELL";"14.10999";"48.09704";NA
"1557";19070;"REICHENAU IM MￃﾜHLKREIS";"14.34938";"48.45608";NA
"1558";19138;"MARIA LAAH";"14.35965";"48.12637";NA
"1559";19245;"BAD KREUZEN";"14.80633";"48.26712";NA
"1560";1953;"PILLAU";"19.90818698";"54.64428333";NA
"1561";19621;"STILLFRIED AN DER MARCH";"16.84009";"48.41077";NA
"1562";19674;"ENZERSDORF AN DER FISCHA";"16.60641";"48.08282";NA
"1563";19854;"WAIDRING";"12.56947";"47.58457";NA
"1564";19901;"SCHLIERBACH";"14.1261";"47.93733";NA
"1565";19941;"SANKT GILGEN";"13.36379";"47.76694";NA
"1566";20077;"OBERORT";"15.07837";"47.532";NA
"1567";20128;"HILTER AM TEUTOBURGER WALD";"8.14588";"52.13922";NA
"1568";20248;"HADDORF";"7.31817";"52.25446";NA
"1569";20283;"ASTRUP";"8.15798";"52.31606";NA
"1570";20350;"ELBERGEN";"7.31002";"52.4517";NA
"1571";20384;"WIELEN";"6.73365";"52.54624";NA
"1572";20463;"DOHREN";"7.58304";"52.64501";NA
"1573";2067;"ENSKEMEN (-)";"22.50016715";"54.62991219";NA
"1574";20734;"COLONIE SYKE";"8.878103328";"52.86272692";NA
"1575";21190;"BROCKHAUSEN";"8.3898";"52.33045";NA
"1576";21199;"ISENSTEDT";"8.63405";"52.34995";NA
"1577";21252;"HOLTENSEN";"9.48492";"52.38681";NA
"1578";21342;"KRENTRUPERHAGEN";"8.71676";"52.01463";NA
"1579";21355;"WENDLINGHAUSEN";"9.01787";"52.01324";NA
"1580";21384;"HARDERODE";"9.54208";"52.04508";NA
"1581";21405;"RHEDEN";"9.78734";"52.05878";NA
"1582";21455;"GROSS SCHIPLAGE";"8.42817";"52.15828";NA
"1583";21666;"ROHDEN";"9.24711";"52.1961";NA
"1584";21679;"SPRINGE";"9.55567";"52.20741";NA
"1585";21687;"VARDEGￃﾖTZEN";"9.76348";"52.21504";NA
"1586";21707;"RAUTENBERG";"10.03434";"52.21999";NA
"1587";2182;"SOGINTEN (SVIRSKOE)";"22.42986516";"54.5016424";NA
"1588";21936;"BARTENSLEBEN";"11.13295";"52.24058";NA
"1589";22443;"STAFFELDE";"11.95658";"52.6014";NA
"1590";22621;"MOLITZ";"11.38085";"52.76485";NA
"1591";22931;"DAHLHAUSEN";"7.14475";"51.42633";NA
"1592";22965;"LANGELOH";"7.440652873";"51.45810976";NA
"1593";22990;"HALINGEN";"7.72969";"51.46063";NA
"1594";22998;"NEHEIM";"7.96057";"51.4516";NA
"1595";23010;"NIEDERBERGHEIM";"8.22732";"51.47615";NA
"1596";23218;"KAMEN";"7.66172";"51.59444";NA
"1597";23231;"NORDDINKER";"7.93087";"51.65191";NA
"1598";23261;"KESSEL";"6.07057";"51.70749";NA
"1599";23426;"VORHELM";"7.94635";"51.80536";NA
"1600";23435;"STROMBERG";"8.20222";"51.80379";NA
"1601";23478;"EINEN";"7.89819";"51.97427";NA
"1602";23494;"SPEELBERG";"6.255515898";"51.85708916";NA
"1603";23602;"HOLZWEILER";"6.40679";"51.04786";NA
"1604";23630;"EVINGHOVEN";"6.69129";"51.07309";NA
"1605";23843;"(STOLZENBERG)";"7.21868086";"51.10219986";NA
"1606";23885;"SPORKE";"8.00787";"51.15597";NA
"1607";23906;"ELMPT";"6.16371";"51.21195";NA
"1608";2398;"MERTENSDORF (TJOMKINO)";"20.99338566";"54.40519107";NA
"1609";24107;"HUBBELRATH";"6.9077";"51.25791";NA
"1610";24167;"ALTENA";"7.67985";"51.28832";NA
"1611";24180;"STOCKUM";"7.984";"51.29586";NA
"1612";24454;"BERNEBURG";"9.8863";"51.06005";NA
"1613";2466;"TOLKMICKO";"19.52712";"54.32024";NA
"1614";24737;"GROSSTￃﾖPFER";"10.14349";"51.22692";NA
"1615";24884;"OLSBERG";"8.48993";"51.35499";NA
"1616";25113;"MEISTE";"8.48718";"51.5111";NA
"1617";25136;"SCHERFEDE";"9.02706";"51.52914";NA
"1618";25163;"GOTTSTREU";"9.58599";"51.57712";NA
"1619";25197;"EBERGￃﾖTZEN";"10.11311";"51.57322";NA
"1620";25223;"KIRCHBORCHEN";"8.72275";"51.65689";NA
"1621";25354;"BRUCHHAUSEN";"9.2916";"51.70661";NA
"1622";25363;"SCHￃﾖNHAGEN";"9.55747";"51.68976";NA
"1623";25543;"RISCHENAU";"9.27971";"51.88107";NA
"1624";25579;"WENZEN";"9.80806";"51.87024";NA
"1625";25607;"WOLFSHAGEN IM HARZ";"10.32269";"51.91222";NA
"1626";25904;"HÖFEN";"6.25276";"50.53528";NA
"1627";25914;"GEMÜND";"6.50041";"50.57166";NA
"1628";26178;"OHLENBERG";"7.27917";"50.58777";NA
"1629";26578;"ROISDORF";"7.011607837";"50.75523282";NA
"1630";26642;"MITTELHOF";"7.80396";"50.77583";NA
"1631";26664;"WILDEN";"8.07045";"50.80893";NA
"1632";26683;"STRAßEBERSBACH";"8.310579688";"50.82959295";NA
"1633";26753;"HORREM";"6.71215";"50.91204";NA
"1634";2703;"SROKOWO";"21.52149";"54.21336";NA
"1635";27064;"MÜSEN";"8.05073";"50.98044";NA
"1636";27444;"HAILER";"9.15681";"50.1871";NA
"1637";27501;"POPPENLAUER";"10.23457";"50.21516";NA
"1638";27792;"WILDFLECKEN";"9.91324";"50.3768";NA
"1639";27807;"BASTHEIM";"10.20383";"50.40168";NA
"1640";28010;"NONNENROTH";"8.91206";"50.51945";NA
"1641";2846;"LEDLAWKI";"20.94413";"54.10143";NA
"1642";31765;"LAUMESFELD";"6.44506";"49.36868";NA
"1643";33346;"BREITENDIEL";"9.22005";"49.68886";NA
"1644";33631;"HEUBACH";"8.96256";"49.84068";NA
"1645";3364;"ROSITTEN (RYBACHIY)";"20.85374118";"55.15623681";NA
"1646";33660;"BISCHBRUNN";"9.49031";"49.86977";NA
"1647";33711;"GAIBACH";"10.22647";"49.88995";NA
"1648";33860;"SCHATTHAUSEN";"8.75841";"49.319";NA
"1649";34001;"DAUDENZELL";"9.00823";"49.3472";NA
"1650";34058;"LICHTEL";"10.04968";"49.41216";NA
"1651";34076;"LUDWIGSHAFEN AM RHEIN";"8.44734";"49.48099";NA
"1652";34235;"GERICHTSTETTEN";"9.5049";"49.53499";NA
"1653";34247;"KÖNINGSHOFEN";"9.73105";"49.54759";NA
"1654";34266;"AUFSTETTEN";"10.00364";"49.53411";NA
"1655";34288;"WEIGENHEIM";"10.26555";"49.57552";NA
"1656";34321;"MITTERSHAUSEN";"8.71527";"49.65645";NA
"1657";344;"MODROLAS";"16.14955";"53.95055";NA
"1658";34522;"LIEMERSBACH";"9.540869694";"49.05526871";NA
"1659";34535;"EUTENDORF";"9.76976";"49.02851";NA
"1660";34557;"SEGRINGEN";"10.29368";"49.06036";NA
"1661";34750;"BINSWANGEN";"9.259617235";"49.17403608";NA
"1662";34773;"ÖHRINGEN";"9.50581";"49.20179";NA
"1663";34791;"DÖTTINGEN";"9.77159";"49.22127";NA
"1664";34818;"DORFGￃﾜTINGEN";"10.30317";"49.2154";NA
"1665";34872;"ETTENSTATT";"11.05857";"49.0799";NA
"1666";35026;"BERATZHAUSEN";"11.80902";"49.09535";NA
"1667";35188;"GￃﾜNCHING";"11.58242";"49.26041";NA
"1668";35195;"ADERTSHAUSEN";"11.83645";"49.28746";NA
"1669";35211;"BODENWￃﾖHR";"12.3034";"49.26958";NA
"1670";35223;"FLACHSLANDEN";"10.50832";"49.40157";NA
"1671";35254;"BIRNTHON";"11.26115";"49.41257";NA
"1672";35377;"ALFELD";"11.54411";"49.42912";NA
"1673";35562;"KIRCHRￃﾖTTENBACH";"11.2727";"49.58234";NA
"1674";35710;"HAAG";"10.47624";"49.74814";NA
"1675";35778;"PEGNITZ";"11.5433";"49.75642";NA
"1676";35799;"FRIEDERSREUTH";"12.03638";"49.77975";NA
"1677";35807;"PLￃﾖSSBERG";"12.31033";"49.78557";NA
"1678";36039;"KIRCHENPINGARTEN";"11.78525";"49.922";NA
"1679";36049;"HOHENHARD";"12.0609";"49.93217";NA
"1680";36178;"MÜLLEN";"7.83364";"48.46521";NA
"1681";36202;"KNIEBIS (KR.FREUDENSTADT)";"8.318877104";"48.47427737";NA
"1682";36525;"WILSHAUSEN";"7.55068";"48.7751";NA
"1683";36933;"ORSCHWILLER";"7.38445";"48.24184";NA
"1684";37333;"HAUSEN AM BUSSEN";"9.6255";"48.21166";NA
"1685";37388;"SCHENKENZELL";"8.37253";"48.31105";NA
"1686";3744;"RUDNICA";"15.18918";"52.60977";NA
"1687";37555;"STETTEN BEI HAIGERLOCH";"8.81662";"48.35457";NA
"1688";37581;"BERNLOCH";"9.33549";"48.3568";NA
"1689";37802;"BONDORF";"8.83695";"48.52245";NA
"1690";37869;"RADELSTETTEN";"9.85361";"48.52731";NA
"1691";37883;"BALLENDORF";"10.0765";"48.55285";NA
"1692";37900;"OBERMEDLINGEN";"10.32391";"48.56885";NA
"1693";37947;"SCHÖNAICH";"9.05976";"48.66017";NA
"1694";38044;"HÜNERBERG";"8.54684";"48.67203";NA
"1695";38095;"DENKENDORF";"9.31773";"48.69423";NA
"1696";38116;"ALBERSHAUSEN";"9.56681";"48.69308";NA
"1697";38136;"WINZINGEN";"9.8211";"48.71191";NA
"1698";38155;"AUERNHEIM";"10.29294";"48.731";NA
"1699";38437;"FACHSENFELD";"10.0482";"48.8833";NA
"1700";38482;"KLEINVILLARS";"8.74383";"48.99804";NA
"1701";38623;"NENDINGEN";"8.86067";"48.00602";NA
"1702";38738;"WESTENDORF";"10.83586";"48.57347";NA
"1703";38899;"HEBRONTSHAUSEN";"11.82132";"48.5868";NA
"1704";3906;"PRENDEN";"13.55547";"52.78887";NA
"1705";39089;"GEROLFING";"11.34577";"48.75413";NA
"1706";39179;"GUNDELSHEIM";"10.84499";"48.91055";NA
"1707";39293;"BIESWANG";"11.03844";"48.92811";NA
"1708";39356;"ARLESRIED";"10.34917";"48.07733";NA
"1709";39529;"WALKERTSHOFEN";"10.59053";"48.22651";NA
"1710";3957;"LUBISZYN";"14.94817";"52.78026";NA
"1711";39647;"MITTELSTETTEN";"11.09471";"48.25545";NA
"1712";39662;"BERGKIRCHEN";"11.36479";"48.259";NA
"1713";39710;"ZUSMARSHAUSEN";"10.59655";"48.39991";NA
"1714";39865;"HILGERTSHAUSEN";"11.35435";"48.42974";NA
"1715";39891;"RAST";"11.85874117";"48.44110373";NA
"1716";39901;"VILSHEIM";"12.10757";"48.4469";NA
"1717";39962;"KRAILING";"12.83618";"49.11683";NA
"1718";39968;"OBERRIED";"13.04039";"49.10159";NA
"1719";40000;"PERTOLZHOFEN";"12.34467";"49.42629";NA
"1720";40047;"PEMFLING";"12.61149";"49.26579";NA
"1721";40057;"ARNSCHWANG";"12.81439";"49.27324";NA
"1722";40220;"BAD BIRNBACH";"13.09117";"48.44358";NA
"1723";40297;"INDERSBACH";"12.82663";"48.60642";NA
"1724";40331;"HAAG";"13.59698";"48.61501";NA
"1725";40414;"PLATTLING";"12.87113";"48.77837";NA
"1726";40420;"AUERBACH";"13.09897";"48.80355";NA
"1727";40428;"SALDENBURG";"13.35627";"48.77431";NA
"1728";40439;"KARLSBACH";"13.58501";"48.76475";NA
"1729";40516;"STEINACH";"12.61304";"48.95448";NA
"1730";40524;"PERASDORF";"12.80208";"48.95084";NA
"1731";40531;"REGEN";"13.12842";"48.96849";NA
"1732";4081;"BANTIKOW";"12.45354";"52.93648";NA
"1733";41086;"WALDAU";"8.16331";"47.98172";NA
"1734";41365;"RIMBACH-PRÈS-GUEBWILLER";"7.15658";"47.90483";NA
"1735";41785;"HￃﾖHENRAIN";"11.3957";"47.9297";NA
"1736";41845;"DENKLINGEN";"10.85157";"47.91541";NA
"1737";41932;"HUGLFING";"11.15493";"47.76917";NA
"1738";41980;"SULZSCHNEID";"10.64225";"47.72354";NA
"1739";41986;"STEINGADEN";"10.86194";"47.70374";NA
"1740";42140;"HACHIVILLE";"5.9236";"50.10765";NA
"1741";42236;"ETTELBRÜCK";"6.0989";"49.84595";NA
"1742";42302;"EISCHEN";"5.87903";"49.68492";NA
"1743";42316;"HÜNSDORF";"6.13014";"49.69662";NA
"1744";42341;"BIWER";"6.37179";"49.70572";NA
"1745";42640;"SIEGERSDORF";"16.35122";"47.9008";NA
"1746";42939;"LECH";"10.14178";"47.20829";NA
"1747";42985;"VILS";"10.63017";"47.5495";NA
"1748";43162;"PERTISAU";"11.69612";"47.43967";NA
"1749";43173;"BRIXLEGG";"11.87799";"47.4296";NA
"1750";43183;"PENNINGDￃﾖRFL";"12.13101";"47.43303";NA
"1751";43280;"KRIMML";"12.17451";"47.22176";NA
"1752";43288;"DORNAUBERG";"11.80858";"47.10028";NA
"1753";43297;"SCHMIRN";"11.56392";"47.07904";NA
"1754";43331;"BRAMBERG AM WILDKOGEL";"12.34725";"47.27256";NA
"1755";43340;"NIEDERNSILL";"12.64755";"47.28096";NA
"1756";43347;"SANKT GEORGEN";"12.87289";"47.28677";NA
"1757";43359;"KLEINARL";"13.31958";"47.27754";NA
"1758";43372;"BAD GASTEIN";"13.13395";"47.11854";NA
"1759";43379;"HEILIGENBLUT";"12.84031";"47.04043";NA
"1760";43458;"TROFAIACH";"15.00592";"47.42652";NA
"1761";43699;"SIGET IN DER WART";"16.27994";"47.26125";NA
"1762";43782;"DEUTSCH TSCHANTSCHENDORF";"16.29";"47.11";NA
"1763";43905;"OBERPEISCHLACH";"12.59312";"46.9352";NA
"1764";44040;"OBERMILLSTATT";"13.59095";"46.81068";NA
"1765";44124;"VILLACH";"13.84913";"46.61814";NA
"1766";44442;"Steinwand (Podstenice)";"15.02728837";"45.72261381";NA
"1767";44445;"Obergras (Trava)";"14.67181656";"45.60384838";NA
"1768";44465;"Unterlag (Spodnji Log)";"15.0105791";"45.52366898";NA
"1769";44519;"WILDENSBUCH";"8.67668";"47.65174";NA
"1770";45356;"UNTERWAGENBURG";"8.64828";"47.48988";NA
"1771";45716;"BRÜNISRIED";"7.27905";"46.75873";NA
"1772";45758;"MUTTEN";"9.50106";"46.67764";NA
"1773";45784;"SCHÜPFHEIM";"8.01947";"46.95361";NA
"1774";458;"WIETRZNO";"16.65187";"54.07285";NA
"1775";45992;"GUTTANNEN";"8.28997";"46.65467";NA
"1776";46070;"MATHON";"10.24492";"46.9884";NA
"1777";46104;"AM BACH";"9.53685";"46.45853";NA
"1778";46118;"STIEGELSCHWAND";"7.53458";"46.48725";NA
"1779";46145;"Zermatt";"7.7484";"46.02414";NA
"1780";-46146;"PRETTAU (PREDOI)";"12.10710013";"47.04166281";NA
"1781";46157;"LUTTACH (LUTAGO)";"11.92143812";"46.95139218";NA
"1782";-46181;"ANTHOLZ (ANTERSELVA DI MEZZO)";"12.10062179";"46.85947024";NA
"1783";-46351;"ALTREI (ANTERIVO)";"11.36733955";"46.27778405";NA
"1784";46361;"STEFANSDORF (SANTO STEFANO)";"11.92297057";"46.76992104";NA
"1785";46365;"Lusern";"11.32397722";"45.92359227";NA
"1786";46369;"Mezzaselva";"11.436";"45.8731";NA
"1787";46407;"DAHRENWURTH";"9.01723";"54.35595";NA
"1788";46420;"BERGENHUSEN";"9.32093";"54.37498";NA
"1789";47447;"NEERMOOR";"7.43783";"53.30502";NA
"1790";47657;"WESTERENDE-HOLZLOOG";"7.39969";"53.44123";NA
"1791";4832;"RADNICA";"15.22954";"52.08252";NA
"1792";49348;"SEEDORF";"10.51368";"53.08083";NA
"1793";49362;"STOETZE";"10.78178";"53.06946";NA
"1794";51277;"POSERITZ";"13.27492";"54.29783";NA
"1795";5374;"GROￃﾟ GOLLE (GOLASZEWO)";"17.43005305";"52.73629599";NA
"1796";54912;"SIEMIATKOWO";"20.03035";"52.88059";NA
"1797";54913;"SOMPOLNO";"18.51374";"52.39054";NA
"1798";54919;"Fünfkirchen";"18.23295015";"46.07109001";NA
"1799";54922;"SANKTANNA (SￃﾂNTANA)";"21.50480608";"46.34582086";NA
"1800";54926;"Deutschbentscheck";"21.42616232";"45.88641917";NA
"1801";54932;"Klein-Schemlak";"21.4127841";"45.34995319";NA
"1802";54939;"Weprowatz";"19.37412285";"45.61386126";NA
"1803";54943;"Neubeschenowa";"21.10004302";"45.83953821";NA
"1804";573;"LYKOWO";"15.83913";"54.10419";NA
"1805";5752;"THALBORN";"11.21707";"51.09189";NA
"1806";6196;"GROSSWENDEN";"10.64567";"51.41729";NA
"1807";6426;"ZWINGE";"10.38059";"51.55126";NA
"1808";6690;"BRAUNLAGE";"10.6105";"51.72785";NA
"1809";6705;"RIEDER";"11.16773";"51.73322";NA
"1810";6995;"EGELN";"11.42586";"51.94131";NA
"1811";7180;"LIEMEHNA";"12.51198";"51.43433";NA
"1812";7198;"RￃﾖCKNITZ";"12.78179";"51.45308";NA
"1813";7212;"LAUSA";"13.05749";"51.43354";NA
"1814";760;"ZAKRZEWO";"17.14489";"53.41264";NA
"1815";7979;"HOHNBACH";"12.78682";"51.11829";NA
"1816";8574;"PIESZKOW";"15.68805";"51.10711";NA
"1817";8590;"PRUSICE";"15.98401";"51.11183";NA
"1818";8614;"OGONOWICE";"16.24098";"51.11235";NA
"1819";8740;"KIERZNO";"15.42643";"51.2588";NA
"1820";8777;"BIENIOWICE";"16.25635";"51.25926";NA
"1821";9000;"KUNZENDORF (KUNICE)";"15.16987967";"51.61973858";NA
"1822";9025;"PRZECLAW";"15.75605";"51.60524";NA
"1823";9152;"DLUZEK";"14.93595";"51.77136";NA
"1824";9163;"BIALOWICE";"15.17201";"51.77065";NA
"1825";9193;"ALT TSCHAU (STARE ￅﾻABNO)";"15.72928974";"51.77941728";NA
"1826";9200;"GROCHOWICE";"16.01584";"51.78478";NA
"1827";9335;"CIOSANIEC";"16.03727";"51.94758";NA
"1828";9453;"LISOWICE";"16.74042";"51.07689";NA
"1829";9592;"JEMIELNA";"17.57153";"51.21449";NA
"1830";9760;"KRZELOW";"16.51092";"51.438";NA
"1831";18763;"OBERSTUBEN (HORNￃﾁ STUBNA)";"18.88553826";"48.82156122";NA
"1832";18773;"DEUTSCH-LITTA (KOPERNICA)";"18.87405447";"48.68562767";NA
"1833";41811;"TATTENHAUSEN";"12.07702";"47.92339";NA
"1834";17843;"SEHRLENZ (ￅﾽDￃﾍREC)";"15.64233287";"49.62987755";NA
"1835";41200;"MASEVAUX";"6.99386";"47.7727";NA
"1836";595;"Seidel";"16.3608";"54.11";NA
"1837";2936;"KOMINY";"19.3372498";"53.2175903";NA
"1838";17748;"Bielitz";"19.0403614";"49.8159103";NA
"1839";54910;"WLECZ";"18.8537903";"52.8928909";NA
"1840";55104;"LIGOWO";"19.4816208";"52.8246994";NA
