Ort::REDE_GIDs;Ort::Longitude;Ort::Latitude;Ort::Erhebung;Ort::Sprache;Bogennummer;Ort::Name;WS16: Adjektivform Positiv;WS16: Stammvokal Positiv;WS16: Adjektivform Komparativ;WS16: Stammvokal Komparativ;Transliteration WS16
4247;14,63986;47,82049;7;1;20046;KLEINREIFLING;groß;o;größa;ö;Du bist nu nöt groß gnua, daß a flaschn Wein trinka kinnast, du mußt erst nu wachsn und größa wern.
5957;15,31803;47,77347;8;1;20049;MARIAZELL;groß;o;greßa;e;Du bist nou nid groß gnua, daß’d  a Floschn Wein austringst, du muaßt eascht no a bißl woxn und greßa wean.
3036;15,18285;47,78945;8;1;20051;NEUHAUS;groß;o;greßa;e;Du bist no net groß gmua, um a Floschn Wei(n) ausz’trinka, du muaßt erscht no wos woxn und greßa wern.
3025;14,8932;47,74374;7;1;20058;LASSING;;;greßa;e;Du bist z kloan, daß d’a Floschn Wein austrinkst, du muaßt erscht wochsn und greßa wern.
9576;14,36442;47,59107;7;1;20062;ARDNING;;;gresser;e;Du bist nou z’gla, um a Floschn Wein aus z’trinkn, du mùaßt erst woxn ù. gresser wern.
8741;14,50272;47,59723;8;1;20065;WENG;groß;o;greßa;e;Du bist nu nit groß gnua, um a Floschn Wei ausztrinkn, Du muaßt eascht nu a bißl woxn und greßa wean.
5267;14,76884;47,63452;8;1;20067;LAINBACH;groß;o;greßer;e;Du bist nu nit groß gnua, um a Flaschn Wei(n) ausztrinkn, Du muaßt erst no eppas waxn und greßer wern.
9648;15,30481;47,65106;8;1;20069;GOLLRAD;groß;o;greßa;e;Du bist nou nit groß gmua, um a Floschn Wei(n) ausztrinka, du muaßt erst nou a bisserl wochsn u. greßa wern.
8336;15,07837;47,532;7;1;20077;OBERORT;groaß;oa;grääßer;ää;Du bist no net groaß gnua um ä Flaschn Wei ausztrinkn, du muäßt erst no äneichtl wochsn u. grääßer wärn.
534268;7,067507287;52,15805324;2;1;20090;WEXT;groot;oo;chröt=ter;ö;Du bis no nich groot gnug, üm eene Flaske Wien ut te drinken, du mos iäs no’n Enken wassen un chröt=ter wirren
101194;7,29517;52,11388;1;1;20099;LEER;graut;au;grötter;ö;Du biß no nich graut genog, um ne Pulle Wien utedrinken, du moß ers noch'n End wassen un grötter wäden.
543703;7,588860605;52,12498586;1;1;20110;HERBERN;graut;au;grötter;ö;Du bis nao nig graut genog, üm ene Flaske Wien uttetrinken, Du moß erst nao en End wassen un grötter wären.
543711;7,842229277;52,1330543;19;1;20117;RINGEL;graut;au;grötter;ö;Du büs nao nich graut genog, üm ene Fläske Wien ut te drinken, du moß erst nao än Ent wassen un grötter wärn.
116652;8,14588;52,13922;1;1;20128;HILTER AM TEUTOBURGER WALD;graut;au;grätter;ä;Du bist na nich graut genog, üm ene Flaske Wien uttodrinken, du mos erst na'n End wassen un grätter wären.
543781;7,064048835;52,26572224;1;1;20240;BARDEL;groot;oo;;;Du bis nog nig groot genoog, um eene flesche win ut te drinken, du most nog eers een eind wassen
102505;7,31817;52,25446;19;1;20248;HADDORF;graut;au;grö͡atter;ö͡a;Du bist no͡͡a nich graut genoug, üm eine Fläske Win utedrinken, du moss erst no͡͡a einen End wassen un grö͡atter wären.
103272;7,58042;52,29816;1;1;20259;HÖRSTEL;graut;au;grötter;ö;Du büs nog nig graut genog üm ene Pulle Win ut te drinken, du musz ers nog en Enken wassen un grötter wiären.
102815;7,87807;52,31422;1;1;20269;WESTERKAPPELN;graut;au;gröter;ö;Du bist no nich graut nouch ümme nei Flaske Wien uutte drinken, Du most erst no ein End wassen un gröter währen.
105354;8,15798;52,31606;1;1;20283;ASTRUP;grat;a;grätter;ä;Du bis na nich grat genog, um ene Flaske Wien utodrinken, Du mos erst na een End wassen un grätter weren.
107832;7,31002;52,4517;1;1;20350;ELBERGEN;grat;a;grötter;ö;Du biß nach nich grat g'nog, üm 'ne Fläsche Wien ut to drìnken, Du moß erst nach 'n Einde grötter wären.
543796;7,575270716;52,47498927;1;1;20361;SETLAGE;grot;o;grötter;ö;Du bis noch nich grot genog üm ne Fläske Wiin uttedrinken, du mos erst noch'n Ende wassen un grötter wään.
106419;7,82957;52,47625;1;1;20370;MERZEN;grot;o;grötter;ö;Du bis noch nich grot gnog, ümme Flaske Wien uttodrinken, du moß noch en End wassen un grötter weren.
107759;8,0952;52,47813;1;1;20381;VÖRDEN;graut;au;grötter;ö;Du bis nau nigg graut nog, um en Flaske Wien uttodrinken, Du mos erst noch en End wassen un grötter wärn.
109831;6,73365;52,54624;1;1;20384;WIELEN;groot;oo;grooter;oo;Ij sind noch niet groot genog, üm ne Flesche Wien te drinken, ij möt't eerst noch oorig wassen en grooter wödden.
106742;6,95028;52,57618;1;1;20446;HOOGSTEDE;groot;oo;grötter;ö;Douw bis nog nig groot genoog, üm ne fleshche wien ut te drinken, douw mös eerst nog en entien washen un grötter wodden.
115474;7,26965;52,60078;1;1;20454;GEESTE;grot;o;grötter;ö;Du büss noch nich grot gno͜ug, üm 'ne Fläske Win utto͜udrinken, Du moss ers noch 'n Ende wassen un grötter wehrn.
110942;7,58304;52,64501;1;1;20463;DOHREN;grot;o;gröutter;öu;Du büst naoch nich grot genog, ümme ne Fläske Wien uthtaudrinken, du mos est nau ehn Ende wassen un gröutter wären.
543799;7,80895926;52,64047486;2;1;20468;RENSLAGE;grot;o;;;Du bis noh nich grot genaug, um ëine Flaske Wien uttaudrinken, du most erst noch einen Ent wassen.
105319;8,12092;52,65932;1;1;20481;DINKLAGE;groot;oo;grötter;ö;Du bis nog nich groot genauch, üm eine Flaske Wien uht tou drinken, du möst eierst nog einen Ent wassen un grötter wehren.
105553;7,24493;52,79004;1;1;20543;HAREN (EMS);grot;o;;;Du büs nog nig grot gena͡ug, üm de Flaske Wīn uttoudrinken, Du moß erst nog (en Enne) heïl Deïl wassen. 
109461;7,5504;52,78572;1;1;20555;HÜVEN;grot;o;gröter;ö;Du büst noch nich grot genog, üm ene Fläske Win ut to drinken, Du most erst noch een Ende wassen un gröter wären.
107332;7,78096;52,81598;1;1;20562;GAREN;grot;o;gröter;ö;Du büst noch nich grot genaug ümm'n Fläske Wīn ūttaudrinken, Du maust erst noch'n Ende wassen un gröter wēren.
105267;8,06387;52,81064;1;1;20575;SEVELTEN;grot;o;;;Du büst noch nig grot genoug, üm ene Fläske Wihn ut tou drinken, du moust erst noh enen Ende wassen.
115530;7,23473;52,97142;2;1;20589;NEUDERSUM;grot;o;grötter;ö;Du büst noch nah grot gnaug üm ne Flaske Woen uttaudrinken Du maost erst noch’n Ende wassen un grötter weren
110403;7,44966;52,95796;19;1;20596;NEUBÖRGER;grot;o;gröter;ö;Du bis na nich grot nog ümme Flässe Wien uttodrinken, du mos ers noch'n End wassen un gröter wern.
520618;7,76901;52,97003;1;1;20599;NEUARENBERG;groot;oo;grötter;ö;Du büst nach nich groot genaug, ümme ‘ne Patelge Wien up tau drinken, du maust erst noch 'n ganzen Ende wassen un grötter wären.
110755;8,02414;52,95515;1;1;20604;GARREL;grot;o;gröter;ö;Du büst noch nich grot'naug, um'e Flaske Wien uttaudrinken, Du maußt erste noch 'n End wassen un gröter weren.
113801;8,31184;52,83661;1;1;20638;VISBEK;grot;o;grötter;ö;Du bis non nich grot genoug, ümm'n Flaske Wien uttaudrinken, Du mo͡uß eherst noch'n End wassen un grötter wer'n.
542060;22,50016715;54,62991219;1;1;2067;ENSKEMEN (-);gröt;ö;grötter;ö;Du bĕst noch nich grōt genog, ēne Flasch Wien ut to drinke, du motst ērst noch ĕ End wachse ŏn grötter ware.
112245;9,97514;52,91878;1;1;20710;WIETZENDORF;grot;o;gröter;ö;Du bist noch nich grot naug, ein'n Buddel Wien uttaudrinken, Du mußt eirst noch ein Enn' wassen u gröter wer'n.
543860;8,878103328;52,86272692;1;1;20734;COLONIE SYKE;groot;oo;grööt'r;öö;Du büsst noch nicht groot nooch um'm Büddel Wiin uttodrink'n, du mösst noch eerst'n bäten (wassen un) grööt'r we͜ern.
105370;9,16808;52,87499;2;1;20753;MAGELSEN;grot;o;grötter;ö;Du bist noch nich grot genouch, en Buddel Wien tou drinken, du moßt erst noch grötter wehrn.
112130;9,43239;52,86343;1;1;20763;NORDKAMPEN;grot;o;;;Du bis nog nig grot noug, um eene Flaske Wien ut tou drinken.
104720;9,7293;52,88191;1;1;20774;VIERDE;grot;o;gröder;ö;Du bist noch nich grot naugh, um äinen Buddel Win uttaudrinken, Du must noch erst'n beten wassen un gröder wehrn.
117116;10,20256;52,8993;1;1;20788;SCHMARBECK;grot;o;gröter;ö;Du bist noch nich grot naug, um'nen Buddel Wien udtaudrinken, Du mußt eierst noch'n En'n wassen u. gröter weern.
109702;8,64481;52,82247;1;1;20798;BRÜMSEN;grot;o;gröter;ö;Du bis na͡oh nich grot genog, um un Flaske Wien uttodrinken, Du moß est na͡oh 'n Enne wassen un gröter wehen.
535064;22,73599317;54,63812267;2;1;2081;EYDTKAU (EYDTKUHNEN);grot;o;gretter;e;Du best noch nich grot genog, omme Flasche Wien utodrinke, du moßt erscht en End wachsn un gretter ware.
116518;8,58443;52,67101;1;1;20891;DÖRPEL;grot;o;gröter;ö;Du bis noch nich grot genok, um ene Flaske Wien uttodrinken, Du most erst noch un Enne wassen un gröter 
111151;8,88406;52,69239;1;1;20901;MAASEN;grod;o;grötter;ö;Du bist noch nich grod genog üm ne Flasche Wien uttodrinken, Du mößt noch erst enen Enne wassen un grötter wehrn.
107943;9,21314;52,68797;1;1;20917;DRAKENBURG;grot;o;göter;ö;Du bis noch nich grotenaug, üm eime Buddel Wien uttaudrinken, Du most noch erst ein Ende wassen un gröter werden.
543869;9,481851913;52,66567501;1;1;20920;UNTERRODEWALD;grot;o;grödder;ö;Du bist noch nich grot geno͜ug, um ëine Flasche Wien utto͜udrinken, du must erst noch ëin Enne wassen und grödder wehren.
107228;9,75629;52,67757;1;1;20933;THￃﾖREN;groot;oo;gröder;ö;Du biß noch nich groot naug, um ne Flasche Wien uttaudrinken, Du muß eerst noch 'n Enne wassen un gröder weern.
106750;9,98769;52,73449;1;1;20936;HASSEL;grot;o;grötter;ö;Du bist noch nich grot naug um einen Buddel Wien uttaudrinken, Du mußt erst nochen Enne wassen un grötter wehen.
110201;10,27333;52,72449;1;1;20946;SCHARNHORST;grode;o;gröder;ö;Du bihst noch nich grode nauch, um 'ne Bettelje Wien uttaudrinken, du muhst erst noch 'n Enne wassen un gröder weern.
117376;8,36081;52,65057;1;1;20948;ASCHEN;groot;oo;gröter;ö;Du bist noch nicht groot genog, üm ene Flaske Wien uttodrinken, Du mast (most) noch en End wassen un gröter weren.
108434;8,37572;52,50909;1;1;21024;BURLAGE;grot;o;grötter;ö;Du bist noch nich grot genog, üm un Flaßken Wien uttodrinken, du most noch un Enne wassen un grötter weren.
110915;8,90975;52,52673;1;1;21033;HOYSINGHAUSEN;groß;o;;;Du bist noch nicht groß genaug, um eine Flasche Wien ut tau drinken, Du most erst noch wassen.
107545;9,20944;52,54802;1;1;21045;BROKELOH;grot;o;grötter;ö;Du bist noch nich grot neug, um eine Flasche Wien uttaudrinken, Du must erst noch en Enne wassen un grötter weren
112440;9,46636;52,53603;1;1;21050;EMPEDE;grot;o;grötter;ö;Du bist noch nich grot naug, um eine Flasche Wien ut to drinken, du moßt noch erst ein Enne wassen und grötter weren.
106668;9,76477;52,55174;1;1;21065;GAILHOF;grot;o;grötter;ö;Diu bist noch nich grot te nauch, üm enne Pulle Win uttaudrinken, diu most erst noch nin Enne wassen un grötter wieren.
105433;10,0574;52,56429;1;1;21074;ADELHEIDSDORF;grot;o;grötter;ö;Du bist noch nich grot genaug um eine Flasche Win uttaudrinken, Du most erst noch ein Enne wassen un grötter wer'n.
117073;10,28391;52,57727;1;1;21085;NORDBURG;grot;o;grötter;ö;Du bist noch nich grot genaug um eine Flasche Wien unttaudrinken Du most erst noch Enne wassen un grötter weren
160131;19,21069;53,82183;1;1;211;RODOWO;groß;o;grösser;ö;du böst noch nich groß genung, ne Flasch Wein ausszutrinke, du musst erscht noch e End wachse und grösser were.
103244;8,64674;52,50044;1;1;21105;PREUSSISCH STRÖHEN;grout;ou;gröter;ö;Dou best noch nich grout genoug um nie Flaske Wien ut au trinken dou most erst en Enne wassen un gröter weren.
106174;8,3898;52,33045;1;1;21190;BROCKHAUSEN;gra͡ut;a͡u;grötter;ö;Du biß noch nich gra͡ut gena͡üg, ümmene Butällge Wien to drinken, du muß e͡ärs nah'n be͡äter wassn un grötter we͡ärn.
102861;8,63405;52,34995;2;1;21199;ISENSTEDT;grōaute;ōa;grötter;ö;"Du biss nōa nich grōaute nōaug, üm äine Flaske Wien uthtodrinken, Du mos’t ers’t nōu äin Enne wassen un grötter wären.
"
103305;8,95277;52,33325;1;1;21218;WIETERSHEIM;grot;o;grötter;ö;Du bist no nich grot genaug, ümme eine Flaske Wien utedrinken, du most iest no ein Enne wassen un grötter wärn.
114317;9,21751;52,36874;1;1;21235;HÜLSHAGEN;grot;o;grötter;ö;Du bist nicht grot genaug eine Flasche Wien uttedrinken du most nahen Ene waßen un grötter werren.
108796;9,48492;52,38681;1;1;21252;HOLTENSEN;greot;eo;grötter;ö;Diu bist noch nich greot genaug, ümme'n Flasche Wäin uttäudrinken, diu mäust noch'n Enne wassen un grötter weren.
541353;21,27474769;54,57882765;1;1;2127;KLEIN NUHR (SUKHODOL'YE);grot;o;greter;e;"Du best noch nich grot genog, om ene Flasch Wien uttodrinke; Du motst erst noch en End wachse onn greter warn."
113565;9,75132;52,3891;1;1;21280;LIST;grot;o;grötter;ö;Du bist noch nich grot genaug, um eine Flasche Wien utedrinken, du mösst erst noch'n Enne wassen unn grötter wärn.
115927;10,06143;52,39489;1;1;21295;IMMENSEN;grot;o;grötter;ö;Du bist noch nich grot genaug, um eine Flasche Wien ut tau drinken, Du most irst noch'en Enne wassen un grötter wiren.
112043;10,32142;52,39354;1;1;21305;VOIGTHOLZ-AHLEMISSEN;grot';o;grötter;ö;Du bist noch nicht grot' genaug, um eine Flasche Wien ut tau drinken, du most noch ein Enne wassen un grötter wehren.
101691;8,41425;52,0046;1;1;21316;STEINHAGEN;graut;au;grötter;ö;Dou bis nor nich graut genaug, üm ä͜ine Flaske Wēin uttodrinken, Dou most erst nor en Ende wassen un grötter wä͜iren
102011;8,71676;52,01463;1;1;21342;KRENTRUPERHAGEN;grä̇u̇t;ä̇u̇;grötter;ö;Diu bist nä̇u̇ nich grä̇u̇t genėu̇g, ümm eune Flaskee Wüin iut tėu̇ drinken, Diu most euerst nä̇u̇n End wassen un grötter weren.
542122;21,62013419;54,57005281;1;1;2135;SKUNGIRREN (PEN'KI);grot;o;gröther;ö;Du böst noch nich grot genoch, aom ehne Flasch Wien ut to drinke, du motst erscht noch ehn Entke wackse on gröther ware.
103905;9,01787;52,01324;1;1;21355;WENDLINGHAUSEN;graut;au;grätter;ä;Dui bist nau nich graut geneug, ümme eune Flaske Wuin iut teu drinken, dui most eurst nau eunen Enne wassen un grätter weren.
107085;9,23089;52,02846;1;1;21362;REHER;graut;au;gröter;ö;Deu bist noch nich graut genêug, en Flasche Weun êut te drinken, dêu most eust noch en Enne wassen un gröter wern.
111651;9,54208;52,04508;1;1;21384;HARDERODE;grä͡üt;ä͡ü;gröter;ö;Di͡u bist noch nich grä͡üt geni͡ug, ümme ei͡ïne Flasche Wa͡ïn i͡utedrinken, di͡u most ei͡ist noch ein Enne wassen un gröter wären.
108868;9,78734;52,05878;2;1;21405;RHEDEN;grä=u=t;ä;grötter;ö;Diu bist noch nich grä=u=t genä=u=g ne Flasche Wöin iut tä=u drinken, diu most erst noch ê Enne wassen un grötter weren.
107455;10,08174;52,038;1;1;21429;NETTE;grot;o;grötter;ö;Di-͝u bist noch nich grot genaug, um eine Flasche We-͝in i͝utedrinken, Di͝u moßt erst noch ein Enne wassen un grötter werden.
114684;10,32948;52,07531;1;1;21446;STEINLAH;grut;u;grötter;ö;Diu bist noch nich grut genaug, eine Pulle Wĕĭn ĭŭt tau drinken, diu most est noch einen Enne wassen un grötter wieren.
542131;21,88330517;54,51668997;1;1;2145;KURSCHEN (KUZ'MINO);grot;o;gröter;ö;Du best noch nich grot genog om ene Flasch Wien ut to drinke, du motst erscht noch en End wachse, on gröter waro.
112044;8,42817;52,15828;1;1;21455;GROSS SCHIPLAGE;graut;au;groetter;oe;Du bis na nich graut genog, um eine Flaske Wuin uttodrinken, du mos erste no'n Enne wassen un groetter waiern.
542154;22,16975911;54,52012092;2;1;2161;KALNEN (-);groot;oo;gröter;ö;Du böst noch nich groot genōg, omm eene Flasch Wien ūttodrinke, du motst erscht ncoh een End wachse onn gröter warn.
101524;8,6718;52,15733;1;1;21611;SCHWEICHELN-BERMBECK;grot;o;grötter;ö;Du bist no nich grot genaug, ümme eine Flaske Wien ut to drinken, du most erst no en Enne wassen un grötter wären.
101248;8,9677;52,18788;1;1;21632;VELTHEIM;grot;o;grötter;ö;Du bist no nich grot gennug, dat du'n Flesken Wien utdrinken kannst, du moßt erst no'n gnnjen Deit grötter wär'n.
105774;9,24711;52,1961;2;1;21666;ROHDEN;greot;eo;grötter;ö;Diu bist noch nich greot g’naug, ’ne Pulle Wöin uttedrinken, diu moßt erst noch ’n Enne wassen un grötter wer’n.
116182;9,55567;52,20741;1;1;21679;SPRINGE;gröt';ö;grötter;ö;Dõ bist noch nich grõt' naug, 'n pulln vull wẽn uttedrinken, dõ most irst noch 'n enne wassen un grötter wiern.
109400;9,76348;52,21504;1;1;21687;VARDEGￃﾖTZEN;gre͡ot;e͡o;grötter;ö;Diu bist noch nich gre͡ot genaug, umme eine Flasche Win i͡utedrinken, diu moßt iest noch en Enne wassen un grötter wern.
111284;10,03434;52,21999;1;1;21707;RAUTENBERG;greot'e;eo;grötter;ö;Da bist 'e noch nich greot'e naug tau, 'ne Flasche Weïn iut te drinken, diu most erst noch 'n Enne wassen un grötter weren.
542508;22,42986516;54,5016424;1;1;2182;SOGINTEN (SVIRSKOE);grōt;ō;gretter;e;Du best noch nich grōt genunk, Ēne Flasch Wīn ūttodrinke, du motzt noche End wachse un gretter ware.
104424;10,3324;52,22627;1;1;21882;BODENSTEDT;grot;o;grötter;ö;Däu bist nich grot genäg, um eine Pulle Wain iut tä drinken, däu most irst noch ein Enne wassen un grötter wären
107091;10,58483;52,24025;1;1;21902;RAUTHEIM;grot;o;grötter;ö;Du bist noch nich grot tenauch, um ne Flasche Wien ute drinken, du most erst noch en Enne wassen un grötter weren.
120362;11,13295;52,24058;1;1;21936;BARTENSLEBEN;grete;e;grötter;ö;Du bist noch nich grete nauch ne Flasche Wien ut'tedrinken, du most erst noch grötter weren.
540912;19,67147972;54,46957437;2;1;2200;NARMELN (POLSKI);grot;o;grätter;ä;Du besst noch nich grot genog, omm ne Flasch Wien uttodrinken, du mottzt erscht noch en Eng wahße onn grätter ware.
543105;19,84999981;54,46997869;2;1;2204;LEYSUHNEN (ￅﾠￄﾌUKINO);grot;o;grätta;ä;Du best noach nich grot genog, öm en Flasch Win uttodrinke, du moßt eascht noach en Eng wasse on grätta warre.
112471;10,84096;52,25623;1;1;22044;ROTTORF;grot;o;grötter;ö;Du bist noch nich grot 'enaug, um 'ne Flasche (Pulle) Wien uttedrinken, du most erst noch 'n Enne wassen und grötter waren.
122830;11,39951;52,24731;2;1;22063;HUNDISBURG;grote;o;grötter;ö;Du bist na nich grote nauch, um ne Flasche Wihn ut’tedrinken, Du moßt ehrst noch’en Enne wassen un grötter wärn.
124836;11,65499;52,27548;1;1;22074;FARSLEBEN;grote;o;grötter;ö;Du bist no nich grote nog, um ne Pulle Wien uttodrink'n, Du musst erst erst noch'n Enne wasse un grötter wer'n.
118705;11,93747;52,28307;1;1;22083;REESEN;grotte;o;grötter;ö;Du bist no nich grotte noch, ümme ene Flasche Wien ut to drinken, du mäst ersch noch en Enne wassen un grötter warren.
119661;12,23627;52,27553;1;1;22092;PAPLITZ;jrot;o;;;Du bist nonnig jrot jenug, ümme ne Flasche (Pulle) Wien ut tue drink'n, Du irscht noch ne Enne wassen un 
108461;10,59431;52,41361;1;1;22111;WASBￃﾜTTEL;grot;o;gröter;ö;Dü bist noch nich grot te naug, um eine Flasche Wien üt tedrinken, Dü most erst einen End wassen, um gröter teweren.
122806;11,11387;52,40093;1;1;22149;RￃﾄTZLINGEN;grote;o;grötter;ö;Du bist noch nich grote nauch, umne Flasche Wien ut te drinken, du most est noch en Enne wassen un grötter wer'n.
545946;20,17466577;54,43254804;2;1;2216;HERMSDORF (POGRANIￄﾌNYJ);grot;o;gröta;ö;Du böst noch nich grot genog, öm ene Flasch Wien uttodrinke, Du moßt erscht noch en End wasse onn gröta war.
123686;11,69646;52,40703;1;1;22172;BURGSTALL;grote;o;grötter;ö;Du bist noch nich grote nōg, um ehne Pulle Wien ut to drinken, Du müßt erst noch en Enn wassen un grötter warn.
116837;10,84171;52,4211;1;1;22222;REISLINGEN;grot;o;grötter;ö;Du bist noch nich grot genaug, um eine Flasche Wien ut tedrinken, du mosst erst noch en Enne wassen un grötter weren.
119996;11,40384;52,43433;1;1;22249;ROXFￃﾖRDE;grote;o;grötter;ö;Du bist noch nicht grote goah, um ene Flasche Wien ut to drinken, Du müsst erst noch een Enne wassen und grötter wärn.
545940;20,44948952;54,44766449;1;1;2225;MORITTEN (OKTJABRSKOE);grot;o;gretta;e;Du best nach nich grot genog, om en Flasch Wien uttodrinke, Du moßt eascht nach en Endke wasse on gretta warn.
123806;11,96126;52,44002;1;1;22264;GRIEBEN;jrote;o;jrötter;ö;Du bist nonnich jrote nooch, eene Flasche Wien ut to drinken, du müßt irscht noch'e Enne wassen un jrötter wärn.
127014;12,21537;52,45574;1;1;22276;ZABAKUCK;grot;o;grötter;ö;Du bist nonnich grot enōch, ümme 'ne Flasche Wihn ut todrinken, Du müsst ihrscht noch en Enne wassen un grötter wärn.
115220;10,56262;52,59885;1;1;22375;WESTERHOLZ;grot;o;grötter;ö;Du bist non nich grot enog, um ene Flasche Wien uttodrinken, Du mußt erst noch en Enne wassen un grötter wer'n.
