Bogennummer;REDE_Namen;Longitude;Latitude;REDE_GIDs;Sprache;Herkunft;WS22::Transliteration WS22;WS22: Adjektivform;WS22: Stammvokal;WS31::Transliteration WS31;WS31: Adjektivform;WS31: Stammvokal
7246;Kahla;13,56632;51,46966;119127;1;Marburg;Man muß laut schrei'n, sinst verschtiht er uns nich.;laut;au;Ich verstihe eich nich, ihr mißt'n bischen lauter sprechen.;lauter;au
7253;Ruhland;13,86415;51,45586;126021;1;Marburg;Man muß laut schreien, sonst verschteht er uns nich.;laut;au;Ich verschtehe eich nich, ihr müßt e bißchen lauter schprechen.;lauter;au
7263;Lauta;14,10951;51,46191;137430;1;Marburg;Ma͡n muß laut schrei'n, sonst verschteht er nischt.;laut;au;Ich verstehe eich nich, ihr müßt ë|in bischen lauter rā(=ä=)den (sprechen).;lauter;au
7363;Brösa;12,51328;51,61265;125816;1;Marburg;Mer muß laut schrein, sunst versteht er uns nich.;laut;au;Ich verstehe eich nich, ihr müßt a bischen lauter schwatzen.;lauter;au
7371;Falkenberg;12,76792;51,61385;142075;1;Marburg;Mer muß laut schreien, sunst verstehte uns nich.;laut;au;Ich verstehe eich nich, ihr mißt ein bischen lauter sprechen.;lauter;au
7384;Rosenfeld;13,03894;51,5997;138298;1;Marburg;Man muß laut schrein, sunst versteht er uns nicht.;laut;au;Ich verstehe eich nich, ihr mißt ä bischen lauter sprechen.;lauter;au
7394;Wiederau;13,31865;51,63101;122395;1;Marburg;Mer muß laut schreien, sunst versteht er uns nich.;laut;au;Ich verstehe eich nich, är mißt en bischen lauter sprech'n.;lauter;au
74;Gwiezdzin;17,1932;53,7362;373017;1;Marburg;Ma mut li͡ut schrigge, süs hööete us ni;li͡ut;i͡u;Jck vastau jü ni, jü moite laute rede.;laute ;au
7412;Lugau;13,59641;51,61058;118629;1;Marburg;Man muß laut schreien, sunst verschteht ers uns nich.;laut;au;Ich verschtehe eich nich, ihr müßt in Bischen lauter reden.;lauter;au
7427;Dollenchen;13,86232;51,60726;122734;1;Marburg;Man muß laut schrei'n, sunst versteht er uns nich'.;laut;au;Ich verstehe eich nich', ihr müßt s a bischen lauter sprechen.;lauter;au
743;Rudki;16,36258;53,40347;376087;1;Marburg;Ma mutt lud schriega, süsta vesteht he oss ni;lud;u;Jck vastau jug ni, gi möta an beit, lute spräke.;lute;u
7435;Petershain/Neupetershain;14,16587394;51,61108465;543583;1;Marburg;Man muß laut schreien sonst versteht er uns nicht.;laut;au;Ich verstehe eich nicht, ihr müßt ein bischen lauter sprechen.;lauter;au
748;Budy;16,64428;53,39298;371847;1;Marburg;Ma mutt seä schriegä, süss västeht he os ni.;seä;eä;Jck vestau jug ni, ji muitä eä beit seä spräkä.;seä;eä
7529;Schleesen;12,4885;51,7859;125784;1;Marburg;Mer muß tüchtig schrei'n, senst versteht ersch nich.;tüchtig;ü;Ich verstehe eich nich', ihr müßt 'n bischen lauter sprechen.;lauter;au
7546;Bleddin;12,7859;51,78702;123013;1;Marburg;Dôâ muß mr laut schreien, sinstn varsteht 's nich.;laut;au;Ich kann euch nich verstehn, d'r misst'n Bischen lauter räden. (räsen);lauter;au
7562;Klossa;13,04784;51,78178;119715;1;Marburg;Man muß lut schrien, sunst verstehte uns niche.;lut;u;Ick verstehe ach nich, gi missen in bisken luter schrien.;luter;u
7576;Werchau;13,31619;51,77761;118432;1;Marburg;Man muß laut schrein, sußt verschteht er nich.;laut;au;Ick verschteh' auch nich, ji missen enn bisken lauder reäden.;lauder;au
7586;Wendisch Drehna/Walddrehna;13,6283813;51,77774322;543614;1;Marburg;Mann muß lud schreien sunst versteht et nich.;lud;u;Ick kann auf nich verstehn, hei müßt mehr schreien.;;
7596;Schlabendorf;13,82084;51,80669;118560;1;Marburg;Man muß laut schrein, sunst verschteht er uns nich.;laut;au;"Ich verschtehe eich nich; ihr müßt e' Bischen lauter reden.";lauter;au
760;Zakrzewo;17,14489;53,41264;532171;1;Marburg;Ma mutt sea schrigga, sösta vasteht hed us nee.;sea;ea;Jck vastau giü nie, gi moita a bitzke sonna reda.;sonna;o
7688;Straach;12,59595;51,95429;121742;1;Marburg;Man mutt lude schre-en, sunst versto͜aht hä uns nich.;lude;u;Ick versto͜ahe jo nich, je mütt'n en bätken luter 14) spräk'n. 15);luter;u 
769;Nowy Dwor;17,46743;53,37996;372128;1;Marburg;Ma mut lut schriga, süsta vasteht hei us nih;lut;u;Jck fastah gie nih meuta bitz söna reda.;söna;ö
7696;Rahnsdorf;12,78451;51,94368;119978;1;Marburg;Man mutt lut schren sunst verschtehtet nich.;lut;u;Ick verschteh jo niche, jä miethen in bisken luter räden.;luter;u
7710;Rohrbeck;13,04399;51,96498;122350;1;Marburg;Man mut lude schraien, sust versto͡aht 'e uns nich.;lude;u;Ick versto͡ah ju nich, ja͡i mieten en Bisken luder räden.;luder;u
7721;Wahlsdorf;13,32707;51,95556;121832;1;Marburg;Man mut lude schreien, süst versteht är uns nich.;lude;u;Ick versteh jau nich, jei möten en bisken luder spreken.;luder;u
7732;Hohendorf;13,55801;51,94857;124353;1;Marburg;Man muß lut schreien, soăst vorsteht hä uns nich.;lut;u;Ick verstehe och nich, je müssen en bisken luder reden;luder;u
7747;Treppendorf;13,85842;51,9372;120005;1;Marburg;Man muß laut schrein, sunst versteht er uns nich.;laut;au;Ich versteh eich nich, ihr müßt ein bischen lauter sprechen.;lauter;au
7758;Sacrow;14,11383;51,94887;120074;1;Marburg;Man muß laut schrei'n, sunst verschteht er uns nich.;laut;au;Ich verschtee eich nich, ihr müßt bischen lauter reden.;lauter;au
7964;Zedtlitz;12,51358;51,10431;140523;1;Marburg;Ma muß laut schrein, sinst verstieht'r uns nich.;laut;au;Ich verstieh eich nich, är mißt ä bischn lauter sprachen.;lauter;au
7979;Hohnbach;12,78682;51,11829;139874;1;Marburg;Murr muß laut riäden, sist verschtiht ersch nich.;laut;au;Ich verschtihe euch nich, iär müßt a bischn lauter riäd'n.;lauter;au
80004;Grindelwald;8,03463;46,62436;16779;1;Marburg;Mu mues luut brielen, suscht versteid er is nid.;luut;uu;I verstahn ach nid, iehr muesst en Bitz lyterrer brichten. ;lyterrer;y 
80023;Bosco;8,49372;46,31601;17027;1;Marburg;Mu müass bliara, sušt faršteit ar niš net.;;;Éch farštō-nich net, éer müassut as béttsalti mē bliara.;;
8011;Ziegra;13,05727;51,10477;139074;1;Marburg;Moan muß laut schrein, sinst verschtieht ar uns nich.;laut;au;Ich verschtih euch nich, ehr müßt a bischen lauter sprajen.;lauter;au
803;Lunawy Male;18,59262;53,37403;149964;1;Marburg;Ma mat lut rorä, sünst vosteit he uns nicht;lut;u;Ek vosto ju nicht, gi mutta eä biskä ludä räde.;ludä;u
8032;Rausslitz;13,31541;51,10915;137148;1;Marburg;Moan muß laut brill'n, ßist verstittersch nich.;laut;au;Ich verstieh'ch nischt, ähr mißt bischen lauter räden.;lauter;au
8055;Coswig;13,58038;51,12525;141724;1;Marburg;Mor muß laut schrein, sinst verstitt er uns ni.;laut;au;Ich verstiehe euch ni, ähr mößt a Bißchen lauter sprechen!;lauter;au
8075;Langebrück;13,84034;51,12603;138748;1;Marburg;Mur muȋß laut schrein, sinst vurschtiĕt ār uns nischt.;laut;au;Ich vurschtiehe euch ni, ihr müßt a bischen lauter schprechen.;lauter;au
8092;Frankenthal;14,107;51,13087;137939;1;Marburg;Man moß laut schrein, sonst verstieht er uns ne.;laut;au;Ich verstieh euch ne, ihr mößt a bissel lauter sprechen.;lauter;au
821;Bukowiec;19,15258;53,34825;146983;1;Marburg;Ma mott dichtig schriege, sest vesteht he us nich.;dichtig;i ;Ik vestah ju nich, ji motte ä betsge luute reede.;luute;uu
8272;Fuchshain;12,53059;51,28331;137200;1;Marburg;Mr muß laut schrein, sunnst verstiht där uns nicht.;laut;au;Ich kanns eich nich verstiën, är meßt a bischen lauter räden.;lauter;au
8289;Nerchau;12,7893;51,27082;142820;1;Marburg;Mar muß laud schrein, sunsd verschdehder uns nich.;laud;au;Ich värschdehe eich nich, ihr mißd ä bischen lauder schprächen.;lauder;au
83;Charzykowy;17,51084;53,73196;372997;1;Marburg;Ma mut liut schriege, süßte vasteht hai us ni.;liut;iu;Jg vastau ju ni, jü moite a bitzke stake räde.;stake;a 
8305;Limbach;13,05875;51,26277;137817;1;Marburg;Man muß laut brüllen, sinst verstiet ar uns nich.;laut;au;Ich verstiehe euch nich, iĕr meßt a bischen lauter räiden.;lauter;au
8321;Mergendorf;13,31305;51,28693;141352;1;Marburg;Man muß laud schrein, sinst verstihd är uns nich.;laud;au;Ich verstihe euch nich ähr mißt eh bischen lauder schprächn.;lauder;au
8345;Rostig;13,58547;51,2829;140224;1;Marburg;Man muß laut schrein, sinst virschtieht is nicht.;laut;au;Ich verschtieh euch nich, ehr müßt ä Bischen lauter reden.;lauter;au
8358;Steinborn;13,85316702;51,29946865;543764;1;Marburg;Man muß laut brülln, sinst verstiht ĕr uns nie.;laut;au;"Ich verstih euch nie; ihr müßt a Bischen lauter rähn.";lauter;au
8368;Bernbruch;14,09490462;51,28869546;543765;1;Marburg;Man muß laut schrein, sonst verstiht ar uns ně.;laut;au;Ich verstihe euch ně, ihr mößt e Bissel lauter redn.;lauter;au
8505;Dretschen;14,34726;51,12303;142126;1;Marburg;Man muß laut schrein, sunst verschtieht ar uns nä.;laut;au;Ich verschtieh eüch nä, ihr müßt a biss'l lauter räden (schprechen).;lauter;au
8519;Kittlitz;14,67613;51,12741;141158;1;Marburg;Man muß laut schrei'n, so͡unst verschtitt ahs nä.;laut;au;Ich verstieh euch nä, ihr müßt a byss'l lauter rjäden.;lauter;au
8532;Kunnerwitz;14,93607;51,11776;139416;1;Marburg;Ma muß brillen, sunnst hiert as ne.;;;Ich verschtiehs euch ne, ihr müßt a Bissel lauter riäden.;lauter;au
8546;Siekierczyn;15,19656;51,11864;530102;1;Marburg;Ma muhß laut schrein, sunnst verstieht a uns ne.;laut;au;Ihch verstieh euch ne, ihr mißt a bissel lauter sprech'n.;lauter;au
8560;Wolbromow;15,43317;51,10708;386141;1;Marburg;Ma muß laut schrein, sust vrschtieht a ins nä.;laut;au;Ich vrschtieh euch nä, ihr müßt a bis'l laut'r red'n.;laut'r;au
8574;Pieszkow;15,68805;51,10711;369013;1;Marburg;Ma muß schorrf schräen, sust verstiet a ins ne.;schorrf;o;Ich verstie euch ne, ihr müßt a bißel schörfer riada.;schörfer;ö 
8590;Prusice;15,98401;51,11183;391722;1;Marburg;Ma muhß laut schrein, susster verschtieht a inns nĭ.;laut;au;Iich virschtieh euch nĭ, ihr mißt a bißla lauter reda.;lauter;au
8614;Ogonowice;16,24098;51,11235;369595;1;Marburg;Ma muß loht schrein, sunst verstiht a uns nie.;loht;oh;Eich verstih euch nie, ihr müßt a bissel loter sprecha.;loter;o
8716;Förstgen;14,66211;51,29773;140858;1;Marburg;Man muß laut schrein, sonst verstieht ar uns nicht.;laut;au;Ich verstiehe euch nicht, ihr müßt ein bischen lauter sprechen.;lauter;au
8726;Ober Horka I;14,89083036;51,28703006;543818;1;Marburg;Man muhß laut schrei'n, sunst verstieht a uns nĕ.;laut;au;Iech verstieh euch nĕ, ihr (äer) müßt a biss'l lauter räden.;lauter;au
8736;Wegliniec;15,19505;51,30306;530136;1;Marburg;Ma muß laut schrein, sonst vrstiehta uns nich. (nee).;laut;au;Ich verstieh euch ne, ihr müßt a bissl lauter redn.;lauter;au
8740;Kierzno;15,42643;51,2588;364524;1;Marburg;Ma muß laut schreien, suste verstiht ar uns ni!;laut;au;Ich verstih euch ni, ihr müßt a bissel lauter sprechen.;lauter;au
8751;Szczytnica;15,71788;51,27884;388056;1;Marburg;Ma muß laut schrein, sunst verstiht as ni.;laut;au;Ich verstih euch ni, ihr mißt a bissla lauter sprecha.;lauter;au
8762;Göllschau (Goliszów);15,98045549;51,27846389;543820;1;Marburg;Ma mus laut schrein, sunst verstiht ar uns nie.;laut;au;Ich verstih euch nie, ihr müßt a bissl lauter sprechen.;lauter;au
8777;Bieniowice;16,25635;51,25926;390434;1;Marburg;Ma muß laut schreen, sust verstiet a ins nie!;laut;au;E-ich verste-ih euch nie, ihr müßt a bissel lauter sprechen.;lauter;au
880;Strzeczona;17,21995;53,57517;372040;1;Marburg;Ma mutt sehe schriehe, süste vastet hei us ne.;sehe;eh;Ich vaßtau jie ne, jie miütte a bitzge sönne räde.;sönne;ö 
8852;Klein Priebus;14,95724;51,45415;139636;1;Marburg;Ma muß laut schrei'n, sunst verstieht a uns ne.;laut;au;Ich verstieh euch ne, er mißt a bissel lauter sprechen.;lauter;au 
8858;Okraglica;15,18868;51,43756;386999;1;Marburg;Man muß laut schreien, sunst verstiht a uns ni.;laut;au;Ich verstih euch ni, ihr müsst a bissel lauter reden.;lauter;au
8865;Koberbrunn;15,48264456;51,43310559;543832;1;Marburg;Ma muß loot schrän, suste verstieht a ins ne.;loot;oo;Eech verstieh Euch ne, err mißt a Bißl laoter sprechen.;laoter;ao
8870;Armadebrunn (Studzianka);15,71948637;51,4302282;543833;1;Marburg;Ma muß lot schreen, sunst versteiht ar uns ni.;lot;o;Eich versteih euch nie, ihr mußt a bissel loater sprechen.;loater;oa
8878;Trzmielow;16,00948;51,43246;390650;1;Marburg;Ma muß lout schreen, sust versteiht a uns ne.;lout;ou;Eich versteih eich nei, eir müßt a bissel laauter schprechen.;laauter;au
8888;Skladowice;16,26255;51,43001;386729;1;Marburg;Ma muß laut schreen, sunst versteit a ins nich.;laut;au;Eich verstei euch nich, eier müßt a bissel lauter sprechen. ;lauter;au
895;Jelencz;17,74635;53,55745;147621;1;Marburg;Ma mut lut schrigge, söß vestett hai us ne.;lut;u;Ick vestau ju ni, ji moite a bitzke lute räde.;lute;u
8972;Cantdorf;14,36;51,59;118491;1;Marburg;Man muß laut schreien, sunst verschteht er uns nich.;laut;au;Ich verschtehe eich nich, ihr mißt bischen lauter reden.;lauter;au
8981;Eichwege;14,63221067;51,60563723;534376;1;Marburg;Man muß laut schrein, sonst verschteht ersch nich.;laut;au;Ich verstehe eich nich, ihr mußt bissel lauter reden.;lauter;au
899;Iwiec;18,07074;53,54121;170389;1;Marburg;Man mut sehe schriege süsta vasteht hei us ni.;sehe;eh;Ick vastau gie ni, gie meuta bitzka lauta räda.;lauta;au
8990;Jedrzychowice;14,90436;51,61006;365855;1;Marburg;Man muß laut schreien, sonst verstieht er uns nicht.;laut;au;Ich verstiehe euch nicht, ihr müßt ein bischen lauter sprechen.;lauter;au
9000;Kunzendorf (Kunice);15,16987967;51,61973858;543937;1;Marburg;Ma muß laut schreien, sust verschtiht ha üns nich (oder auch: ne);laut;au;Ich verstih eïch nich, ihr misst a Bissel lauter sprā͡ichen.;lauter;au
9015;Chichy;15,4704;51,58678;392376;1;Marburg;Man muß loat schreen, sunst verstieht a ins nie.;loat;oa;Ich verstieh euch nie, ihr mißt a bisser lauter riäden.;lauter;au
9025;Przeclaw;15,75605;51,60524;390277;1;Marburg;Ma mi͡jss loat schreen, sust verschteiht a ins nie.;loat;oa;Aich versteih oich ni, ehr mi͡jsst a bissang lo͡ater spräch'n.;lo͡ater;o͡a
9036;Jakubow;15,99977;51,60773;391646;1;Marburg;Ma mieß loat schreen, sister versteit ha ins nie.;loat;oa;Eich verstei euch ni, ehr mißt a bissoa loter sprechen.;loter;o
9052;Rzeczyca;16,26765;51,58761;388464;1;Marburg;Ma miß laut schreen, sunst versteiht a ins nie.;laut;au;Eich versteih ch nie, ehr mißt a bissel lauter riden.;lauter;au
906;Busnia;18,58805;53,53014;152379;1;Marburg;Ma mott sèe schrigge, senst vasteiht he dat nech.;sèe;èe;Ek vastoh ju nech, jie motte e bet lute rede.;lute;u
9143;Mehlen;14,66128553;51,8062894;535252;1;Marburg;Man muß laut riaden, sunst versteht er's nich.;laut;au;Ich verstehe eich nich, ihr mißt en bischen lauter riaden.;lauter;au
9152;Dluzek;14,93595;51,77136;392899;1;Marburg;Man muß laut schrain, sunst verschtieht ār uns nich.;laut;au;Ich verschtieh euch nich, ihr meßt een bischen lauter soin.;lauter;au
9163;Bialowice;15,17201;51,77065;367199;1;Marburg;Man mūß laut schrein, sist verstiet ha ins nich.;laut;au;Ich verstieh euch nich, ir mißt a bißel lauter sprechen.;lauter;au
9179;Broniszow;15,48949;51,78231;385599;1;Marburg;Ma muss laut schreen, sunst versteit a ins nie.;laut;au;Eich versteih Euch ni, err misst a Bissang lauter sprächen.;lauter;au
9193;Alt Tschau (Stare Żabno);15,72928974;51,77941728;543949;1;Marburg;Ma muß laut schreen, sunst versteiht a's nie.;laut;au;Eich versteih euch nie, ehr müßt a bissang lauter schprechen.;lauter;au
920;Lisie Katy;18,83909;53,52267;158660;1;Marburg;Mann mutt lut schriege, sennst versteit he uns nich.;lut;u;Ek verstoah ju nich, jih motte e biske luder räde (sprecke).;luder;u
9200;Grochowice;16,01584;51,78478;388441;1;Marburg;Ma miß se͡ehr schre͡en, sister verstait ha ins nich.;se͡ehr;e͡eh ;Eich versteih o͡ich nie, eir müßt a bisso sirrer schreen;sirrer;i 
9207;Konradowo;16,27408;51,77898;389460;1;Marburg;Ma müss laut schreen, sunst verschteiht ha ins nie.;laut;au;Eich verschteih oich nie, äir müsst a bisse laouter schprechen.;laouter;aou
9274;Staakow;14,41135;51,98506;120931;1;Marburg;Man muß laut schrein, sunster verschtehter uns nich.;laut;au;Ich veschtehe eich nich, ihr mißt'n bischen lauter reden.;lauter;au
9280;Kaltenborn;14,67542244;51,9335877;543954;1;Marburg;Moa muß sehre schrein, sunst verschteht ar uns nich;sehre;eh;Ich verstehe eich nich, iähr mißt en Bischen lauter riäden.;lauter;au
9288;Czeklin;14,95651;51,95783;364631;1;Marburg;Man muß laut schrein, sunst verschtieht ha uns nich.;laut;au;Ich verstiehe euch nich, ihr müßt ein bischen lauter sprechen.;lauter;au
930;Goczalki;19,18069;53,50608;161906;1;Marburg;Man muß laut schreie, sonst versteht er ons nich.;laut;au;Ich versteh eich nich, ihr mißt en besche lauter spreche.;lauter;au
9303;Lubiatow;15,20444;51,93591;389225;1;Marburg;Mann muß laaut schrain, sunst virrstieht as nich.;laaut;aau;Ich verstieh euch nich, irr messt a bissl lautr reiden.;lautr;au
9314;Zielona Gora;15,51036;51,93807;387245;1;Marburg;Man muß laut schrein, sunst verstieht a ins nich.;laut;au;Ich verstieh euch nich, ihr mißt a bissel lauter sprechen.;lauter;au
9323;Zabor;15,71651;51,95163;391935;1;Marburg;Man muß laut schrēin, sunst versteiht a's nicht.;laut;au;Ich versteih euch nich, ihr müßt a bisl lauter rīden.;lauter;au
9335;Ciosaniec;16,03727;51,94758;531517;1;Marburg;Ma muß seir schrein, sustar versteiht a uns nie.;seir;ei;Eich versteh eich nie, eir müßt a bissang sirrer schrein.;sirrer;i 
9400;Miloszyce;17,31217;51,05066;392177;1;Marburg;Ma muß laut schreien, sunst verstieht er uns nich.;laut;au;Ich verstiehe euch nich, ihr müßt a bischen lauter sprechen.;lauter;au
9417;Prietzen;17,56127862;51,05371925;535266;1;Marburg;Ma muß dichtich schrei'n, sunst verstieht a's nich.;dichtich;i;Ĭch verrstieh euch  nich īhr mißts a bis'l laut'r soin.;laut'r;au
9433;Ujazd Gorny;16,50134;51,08371;392458;1;Marburg;Ma muusz laut schrein, sunst verstieht a ins nich.;laut;au;Ich verstieh ich ni, ihr müszt a biszla lauter räda!;lauter;au
9453;Lisowice;16,74042;51,07689;389835;1;Marburg;Ma muhß laut schrein, suste verschteht a üns ni.;laut;au;Eech verschteh euch ni, ehr müßt a bissel lauter schprechen.;lauter;au
9558;Ligota Piekna;17,04316;51,23316;392233;1;Marburg;Man muß laut schreen, sunst versteihtr uns nich.;laut;au;Eich versteie euch nich, eir müsst a bissl lauter schpräch'n.;lauter;au
9579;Jenkowice;17,322;51,22894;370178;1;Marburg;Ma muß laut schreen, sunst verstaiht a ins nicht.;laut;au;Aich verstaih oich nich, aier mußt a bissel lauter reden.;lauter;au
9592;Jemielna;17,57153;51,21449;365310;1;Marburg;Man muß laut schriehn, sonst verstieht er üns nich.;laut;au;Ich verstih euch nich, ihr misst ein Bischen lauter sprechen.;lauter;au
9612;Prawikow;16,50879;51,25619;389023;1;Marburg;Ma mus loat schreen, suster versteiht a ins ni.;loat;oa;Eich versteih euch ni, ei'r mißt a bissel laoter sprechen.;laoter;ao
9622;Warzyna;16,7752;51,25426;364704;1;Marburg;Ma muß loat schreen, sunst versteiht a uns nich.;loat;oa;Eich versteih euch nich, eir müßt a bissel laater sprech'n.;laater;aa
9717;Domanowice;17,05219;51,40808;385941;1;Marburg;Ma muß laut schreen, sunst versteiht a ins nie!;laut;au;Eich versteih euch nie, eihre mißt a bissel lauter sprechen.;lauter;au
9739;Kamien;17,57838;51,40108;368774;1;Marburg;Man muß laut schreien, sonst versteht es uns nicht.;laut;au;Ich versteh euch nicht, ihr müßt ein Bißel lauter sprechen.;lauter;au
9760;Krzelow;16,51092;51,438;388848;1;Marburg;Ma muusz laut schren, suster versteiht a ins ni.;laut;au;Ich versteih euch nie, eihr müszt a bissel lauter readen.;lauter;au
9775;Staszowice;16,77667;51,4305;366379;1;Marburg;Ma muß laut schräin, sunst versteiht er ins nich.;laut;au;Äich versteih euch nich, ihr mißt a bissel lauter riäden.;lauter;au
9799;Lazy Wielkie;17,29826;51,41491;388384;1;Marburg;Ma muß laut schree'n, sust verschtait'r uns ni.;laut;au;Aich verschtai euch ni, aihr müßt a bissel lauter schprechen.;lauter;au
